RecordID,Code,Category,Description,Size,TotalInventory,Price,SalePrice,SaleEndDate,SnapshotDate,Availability,PricingTier
40,246728,STRAIGHT BOURBON WHISKEY,FILIBUSTER CHARRED BARREL KYOTO MIST 750ML,750ML,0,72.99,,,46018,OutofStock,Premium ($50-$100)
41,247768,WHITE BURGUNDY WINE,JOSEPH DROUHIN VAUDON CHABLIS - 750ML,750ML,0,39.99,,,46018,OutofStock,Mid-Range ($20-$50)
42,380476,BLENDED WHISKEY,FUYU JAPANESE WHISKY 6 PK - 750ML,750ML,0,49.99,,,46018,OutofStock,Mid-Range ($20-$50)
43,89311,AMERICAN RED,MIRASSOU P/NOIR - 750ML,750ML,264,11.99,,,46018,InStock,Budget (<$20)
44,88818,LIQ BASED RTD,BUZZBALLZ BIGGIES WITCHES BREW - 1.75L,1.75L,0,16.99,,,46018,OutofStock,Budget (<$20)
45,351608,AMERICAN RED,AUSTIN HOPE CAB - 750ML,750ML,204,65.99,,,46018,InStock,Premium ($50-$100)
46,145837,FRANCE-OTHER,CH D'ESCLANS WHISPERING ANGEL 375ML,375ML,0,15.99,,,46018,OutofStock,Budget (<$20)
47,196673,CHILE,FINCA EL PORTILLO MAL - 750ML,750ML,0,13.99,,,46018,OutofStock,Budget (<$20)
48,68672,DOMESTIC CAN BEER,DENIZENS BORN BOHEMIAN 4/6 CANS - 12.0Z (6-Pack),6pk,3480,11.99,,,46018,InStock,Budget (<$20)
49,80906,ITALIAN WHITE WINE,PROPHECY P/GRIG - 750ML,750ML,288,12.99,,,46018,InStock,Budget (<$20)
50,246243,TEQUILA,EL TORO TEQUILA GOLD - 1L,1L,0,13.99,,,46018,OutofStock,Budget (<$20)
51,380510,FRENCH WHITE WINE,CH DE CREZANCY SANCERRE BLANC - 750ML,750ML,0,34.99,,,46018,OutofStock,Mid-Range ($20-$50)
52,84721,AMERICAN WHITE,BERINGER CAL CHEN/BLC - 1.5L,1.5L,84,17.99,,,46018,InStock,Budget (<$20)
53,236196,TEQUILA,CASAMIGOS TEQUILA MEZCAL - 750ML,750ML,138,58.99,,,46018,InStock,Premium ($50-$100)
54,337013,ITALIAN WHITE WINE,ISOLA BIANCO ALCESTI - 750ML,750ML,204,9.99,,,46018,InStock,Budget (<$20)
55,125261,SPANISH/PORTUGUESE,MARQUES DE CACERAS RIOJA ROSE - 750ML,750ML,0,13.99,,,46018,OutofStock,Budget (<$20)
56,88824,STRAIGHT BOURBON WHISKEY,MR & MRS TERPS RESERVE STRAIGHT KY BOURBON WHISKEY MOCO - 750ML,750ML,0,129.99,,,46018,OutofStock,Super-Premium ($100-$500)
57,171217,DOMESTIC CORDIALS,MCCLINTOCK SPICED PEAR LIQUEUR - 750ML,750ML,0,23.99,,,46018,OutofStock,Mid-Range ($20-$50)
58,169878,STRAIGHT RYE WHISKEY,BARDSTOWN BOURB CO ORIGIN SERIES KY 6YR STRAIGHT RYE WHISKEY - 750ML (1 Bottle),750ML,0,57.99,46.99,46022,46018,OutofStock,Premium ($50-$100)
59,73949,STRAIGHT BOURBON WHISKEY,REDEMPTION BOURBON 750ML (1 Bottle),750ML,444,26.99,21.99,46022,46018,InStock,Mid-Range ($20-$50)
60,92377,TEQUILA FLAVORS,BLUE STAR BLANCO TEQUILA 750ML,750ML,0,34.99,,,46018,OutofStock,Mid-Range ($20-$50)
