RecordID,Code,Category,Description,Size,TotalInventory,Price,SalePrice,SaleEndDate,SnapshotDate,Availability,PricingTier
27,300393,AMERICAN WHITE,NIELSON BY BYRON SANTA BARBARA CHARD - 750ML (1 Bottle),750ML,180,17.99,12.99,46053,46040,InStock,Budget (<$20)
28,43070,AMERICAN RED,FIRESTEED W/V P/NOIR - 750ML,750ML,0,24.99,,,46040,OutofStock,Mid-Range ($20-$50)
29,246430,SESSION RTD,SURFSIDE RASPBERRY TEA & VODKA 6/4PK RTD 12OZ CAN - 12.0Z (4-Pack),4pk,2064,8.99,,,46040,InStock,Budget (<$20)
30,42597,STORE SUPPLIES,WHISTLEPIG MAPLE SYRUP - 375ML,375ML,0,19.99,,,46040,OutofStock,Budget (<$20)
31,171748,LIQ BASED RTD,COPPER CAN VARIETY PACK #2 3/8PK 12OZ CAN - 12.0Z (8-Pack),8pk,0,27.99,,,46040,OutofStock,Mid-Range ($20-$50)
32,73121,ITALIAN RED WINE,CENTINE TUSCANY RED - 750ML,750ML,0,15.99,,,46040,OutofStock,Budget (<$20)
33,54324,STORE SUPPLIES,BARSMITH DEHYDRATED LIMES - 1.3OZ - 1.3Z,1.3Z,0,9.99,,,46040,OutofStock,Budget (<$20)
34,247768,WHITE BURGUNDY WINE,JOSEPH DROUHIN VAUDON CHABLIS - 750ML,750ML,0,39.99,,,46040,OutofStock,Mid-Range ($20-$50)
35,180158,DOMESTIC CAN BEER,SAM ADAMS WINTER WHITE ALE 2/12 CAN - 12.0Z (12-Pack),12pk,1056,21.99,,,46040,InStock,Mid-Range ($20-$50)
36,79405,SPARKLING,FREIXENET CORDON NEGRO EX DRY - 750ML,750ML,852,16.99,,,46040,InStock,Budget (<$20)
37,41000,AMERICAN WHITE,DUCKHORN N/V S/BLC - 750ML,750ML,888,29.99,,,46040,InStock,Mid-Range ($20-$50)
38,88818,LIQ BASED RTD,BUZZBALLZ BIGGIES WITCHES BREW - 1.75L,1.75L,0,16.99,,,46040,OutofStock,Budget (<$20)
39,145837,FRANCE-OTHER,CH D'ESCLANS WHISPERING ANGEL 375ML,375ML,0,15.99,,,46040,OutofStock,Budget (<$20)
40,246243,TEQUILA,EL TORO TEQUILA GOLD - 1L,1L,0,13.99,,,46040,OutofStock,Budget (<$20)
41,380510,FRENCH WHITE WINE,CH DE CREZANCY SANCERRE BLANC - 750ML,750ML,0,34.99,,,46040,OutofStock,Mid-Range ($20-$50)
42,84721,AMERICAN WHITE,BERINGER CAL CHEN/BLC - 1.5L,1.5L,84,17.99,,,46040,InStock,Budget (<$20)
43,71543,IMPORTED CORDIALS,GALLIANO L'AUTHENTICO LIQUEUR - 750ML (1 Bottle),750ML,0,38.99,35.09,46041,46040,OutofStock,Mid-Range ($20-$50)
44,125261,SPANISH/PORTUGUESE,MARQUES DE CACERAS RIOJA ROSE - 750ML,750ML,0,13.99,,,46040,OutofStock,Budget (<$20)
45,27120,IMPORTED SCOTCH,CLAN MACGREGOR SCOTCH - 1.75L,1.75L,144,22.99,,,46040,InStock,Mid-Range ($20-$50)
46,318589,SPARKLING,BIUTIFUL CAVA RSE - 750ML,750ML,312,14.99,,,46040,InStock,Budget (<$20)
47,247447,RED BORDEAUX WINE,CH LAGRANGE 19 ST-JULIEN GR CRU CLASSE - 750ML,750ML,0,97.99,,,46040,OutofStock,Premium ($50-$100)
48,234798,AMERICAN RED,LA JOTA VYD HOWELL MTN CAB/FR - 750ML,750ML,0,193.99,,,46040,OutofStock,Super-Premium ($100-$500)
49,380336,AMERICAN RED,HUNDRED ACRE FORTUNATE SON THE DIPLOMAT 6/750ML,750ML,0,221.99,,,46040,OutofStock,Super-Premium ($100-$500)
50,74766,TEQUILA,LUNAZUL TEQUILA - BLANCO - 750ML (1 Bottle),750ML,2016,22.99,20.69,46041,46040,InStock,Mid-Range ($20-$50)
51,71544,ITALIAN RED WINE,BANFI RISERVA CHIANTI CLASSICO - 750ML,750ML,228,23.99,,,46040,InStock,Mid-Range ($20-$50)
52,29893,DOMESTIC BOTTLE BEER,EVOLUTION VARIETY 2/12 NR - 12.0Z (12-Pack),12pk,0,19.19,,,46040,OutofStock,Budget (<$20)
53,241456,DOMESTIC LIQUOR SPECIALTY,99 SCHNAPPS GRAPE - 50ML,50ML,720,1.09,,,46040,InStock,Budget (<$20)
54,90908,TEQUILA,GRAN CORAMINO REPOSADO TEQUILA 375ML,375ML,0,22.99,,,46040,OutofStock,Mid-Range ($20-$50)
55,79986,STRAIGHT BOURBON WHISKEY,WOODFORD RES DOUBLE OAK BOURBON - 750ML (1 Bottle),750ML,96,58.99,53.09,46041,46040,InStock,Premium ($50-$100)
56,370028,FRENCH BLUSH,WOLFFER SUMMER IN A BOTTLE ROSE PROV - 750ML,750ML,72,30.99,,,46040,InStock,Mid-Range ($20-$50)
57,15407,ITALIAN RED WINE,BANFI ROSA REGALE BRACHETTO 750ML,750ML,36,22.99,,,46040,InStock,Mid-Range ($20-$50)
58,380099,SESSION RTD,GREENALL'S GIN & SODA SICILIAN LEMON RTD 6/4 CANS - 12.0Z (4-Pack),4pk,0,13.99,,,46040,OutofStock,Budget (<$20)
59,46398,BLENDED WHISKEY,CROWN ROYAL - BLACK LBL - 750ML (1 Bottle),750ML,108,32.99,29.69,46041,46040,InStock,Mid-Range ($20-$50)
60,380581,LIQ BASED RTD,BLOSSOM CINNAMON ESPRESSO MARTINI RTD 6/4 CANS - 12.0Z (4-Pack),4pk,0,17.99,,,46040,OutofStock,Budget (<$20)
61,80767,AMERICAN WHITE,MURPHY GOODE S/BLC THE FUME - 750ML,750ML,624,14.99,,,46040,InStock,Budget (<$20)
62,70069,NON-ALCOHOLIC MIXERS,FINEST CALL MARGARITA - 1L,1L,708,5.99,,,46040,InStock,Budget (<$20)
63,91658,TEQUILA FLAVORS,1800 BLANCO TEQUILA 375ML,375ML,0,19.99,,,46040,OutofStock,Budget (<$20)
64,373180,TEQUILA,TEQUILA ZARPADO BLANCO - 750ML (1 Bottle),750ML,72,19.99,17.99,46041,46040,InStock,Budget (<$20)
65,18007,STRAIGHT RYE WHISKEY,OLD OVERHOLT RYE - 750ML (1 Bottle),750ML,252,16.99,15.29,46041,46040,InStock,Budget (<$20)
66,244012,LIQ BASED RTD,POST MERIDIEM MAI TAI - 24/100ML,100ML,192,4.99,,,46040,InStock,Budget (<$20)
67,335385,ITALIAN ROSE WINE,ROSCATO ROSE - 750ML,750ML,48,14.99,,,46040,InStock,Budget (<$20)
68,236348,AMERICAN RED,CAPRICCIO BUBBLY SANGRIA RED - 750ML,750ML,0,10.99,,,46040,OutofStock,Budget (<$20)
69,140813,KOSHER,BARKAN CLAS S/BLC - 750ML,750ML,168,14.99,,,46040,InStock,Budget (<$20)
70,89731,AMERICAN RED,LOLLI SWEET RED - 750ML,750ML,0,10.99,,,46040,OutofStock,Budget (<$20)
71,380338,SESSION RTD,SUN CRUISER ORIGINAL ICED TEA VODKA RTD 6/4 12OZ CAN - 12.0Z (4-Pack),4pk,2208,9.99,,,46040,InStock,Budget (<$20)
72,84955,AUSTRALIAN,YELLOW TAIL SWEET RED - 1.5L (1 Bottle),1.5L,1320,13.99,11.99,46053,46040,InStock,Budget (<$20)
73,13844,DOMESTIC RUM FLAVORS,LYON RUM TRIO 375ML,375ML,0,54.99,,,46040,OutofStock,Premium ($50-$100)
74,574855,IMPORTED DESSERT WINE,ZOU STRAWBERRY WINE - 750ML,750ML,0,14.99,,,46040,OutofStock,Budget (<$20)
75,22914,IMPORTED BOTTLE BEER,GUINNESS DRAFT BTL 2/12 11.2OZ - 11.2Z (12-Pack),12pk,0,20.6,,,46040,OutofStock,Mid-Range ($20-$50)
76,239604,STRAIGHT BOURBON WHISKEY,BASIL HAYDEN'S KY STRAIGHT BOURB WHISKEY - 1.75L,1.75L,0,80.99,,,46040,OutofStock,Premium ($50-$100)
77,10001,IMPORTED RUM,RUM CHATA 100ML GO CHATA PACK,100ML,0,4,,,46040,OutofStock,Budget (<$20)
78,170886,AMERICAN WHITE,FREEMARK ABBEY S/BLC 750ML,750ML,366,32.99,,,46040,InStock,Mid-Range ($20-$50)
79,333560,AMERICAN RED,BANSHEE MORDECAI RED - 750ML,750ML,0,24.99,,,46040,OutofStock,Mid-Range ($20-$50)
80,80882,AMERICAN RED,BOORDY CAB TERRAPIN - 750ML,750ML,108,17.99,,,46040,InStock,Budget (<$20)
81,91339,MISCELLANEOUS IMPORTED SPIRITS,EMPRESS 1908 INDIGO GIN 1.75L,1.75L,0,81.99,,,46040,OutofStock,Premium ($50-$100)
82,30900,IMPORTED CAN BEER,HEINEKEN SILVER 2/12  CAN - 12.0Z (12-Pack),12pk,2544,19.99,,,46040,InStock,Budget (<$20)
83,36783,MALT BASED SELTZER,BUD LIGHT SELTZER VARIETY PK  2/12 CAN - 12.0Z (12-Pack),12pk,696,21.99,,,46040,InStock,Mid-Range ($20-$50)
84,238580,ITALIAN WHITE WINE,SCACCIADIAVOLI MONTEFALCO GRECHETTO - 750ML,750ML,0,15.99,,,46040,OutofStock,Budget (<$20)
85,244092,AMERICAN RED,CHARLES KRUG NAPA CAB SAUV SLINSEN VYD - 750ML,750ML,0,147.99,,,46040,OutofStock,Super-Premium ($100-$500)
86,70219,TEQUILA,CASAMIGOS TEQUILA - BLANCO - 750ML (1 Bottle),750ML,108,47.99,43.19,46041,46040,InStock,Mid-Range ($20-$50)
87,380936,SESSION RTD,BARTENURA PEACH BELLINI RTD 250ML 4PK CAN (4-Pack),4pk,0,18.99,,,46040,OutofStock,Budget (<$20)
88,18486,DOMESTIC CAN BEER,BEER FARM BAY LIGHT LAGER 1/15PK CANS - 12.0Z,12.0Z,0,22.99,,,46040,OutofStock,Mid-Range ($20-$50)
89,46493,AMERICAN WHITE,GEYSER PEAK SAUVIGNON BLANC 750ML,750ML,216,10.99,,,46040,InStock,Budget (<$20)
90,22012,IMPORTED VODKA,GREY GOOSE VODKA - 750ML (1 Bottle),750ML,4416,28.99,26.09,46041,46040,InStock,Mid-Range ($20-$50)
91,10441,AMERICAN RED,LOVE NOIR P/NOIR - 750ML,750ML,0,13.99,,,46040,OutofStock,Budget (<$20)
92,65730,IMPORTED VODKA FLAVORS,ABSOLUT VODKA - CITRON - 50ML,50ML,2640,2.59,,,46040,InStock,Budget (<$20)
93,46223,IMPORTED CORDIALS,BITTER TRUTH ORANGE BITTERS - 200ML,200ML,0,27.99,,,46040,OutofStock,Mid-Range ($20-$50)
94,19039,IMPORTED GIN,HENDRICKS FLORA ADORA GIN 750ML (1 Bottle),750ML,126,41.99,37.79,46041,46040,InStock,Mid-Range ($20-$50)
95,169789,SESSION RTD,MOM WATER SUSAN STRAWBERRY KIWI 6/4PK 355ML (4-Pack),4pk,0,11.99,,,46040,OutofStock,Budget (<$20)
96,32123,IMPORTED GIN,TANQUERAY GIN - 1L,1L,1140,36.99,,,46040,InStock,Mid-Range ($20-$50)
97,69111,DOMESTIC CAN BEER,7 LOCKS GRUBBY THICKET 4/6 CANS - 12.0Z (6-Pack),6pk,0,15.99,,,46040,OutofStock,Budget (<$20)
98,377454,MISCELLANEOUS IMPORTED WINE,XXL STRAWBERRY/GRAPES MOSCATO - 750ML,750ML,264,13.99,,,46040,InStock,Budget (<$20)
99,42165,AMERICAN RED,14 HANDS CAB - 750ML (1 Bottle),750ML,756,15.99,9.99,46053,46040,InStock,Budget (<$20)
100,171393,SPARKLING,MUMMS NAPA PRESTIGE BRUT 750ML,750ML,0,25.99,,,46040,OutofStock,Mid-Range ($20-$50)
101,232156,CHILE,ALCANCE VIGNO CARIGNAN - 750ML,750ML,0,48.99,,,46040,OutofStock,Mid-Range ($20-$50)
102,341007,SPANISH/PORTUGUESE,BODEGAS EGO FUERZA JUMILLA - 750ML,750ML,144,14.99,,,46040,InStock,Budget (<$20)
103,378983,AMERICAN RED,ANAKOTA HELENA DAKOTA VYD K/V CAB 19 - 750ML,750ML,0,254.99,,,46040,OutofStock,Super-Premium ($100-$500)
104,237320,WHITE BURGUNDY WINE,MEURGEY-CROSES MACON-UCHIZY VIN DE BOURG WHITE - 750ML,750ML,0,28.99,,,46040,OutofStock,Mid-Range ($20-$50)
105,18358,AMERICAN RED,COPPOLA DIRECT CUT SONOMA COAST CHARD 750ML,750ML,0,21.99,,,46040,OutofStock,Mid-Range ($20-$50)
106,237430,ITALIAN RED WINE,TERRA COSTANTINO DE AETNA ETNA ROSSO - 750ML,750ML,0,28.99,,,46040,OutofStock,Mid-Range ($20-$50)
107,34843,CHAMPAGNE,VEUVE CLICQUOT DEMI SEC - 750ML,750ML,0,69.99,,,46040,OutofStock,Premium ($50-$100)
108,65129,AMERICAN RED,RED DIAMOND CAB - 750ML,750ML,0,9.99,,,46040,OutofStock,Budget (<$20)
109,88615,STRAIGHT BOURBON WHISKEY,JEFFERSON'S OLD RUM SINGLE CASK BRL #20 - 750ML (1 Bottle),750ML,0,76.99,69.29,46041,46040,OutofStock,Premium ($50-$100)
110,171911,STRAIGHT BOURBON WHISKEY,STONESTREET FOUNDERS EDITION BOURBON 750ML (1 Bottle),750ML,0,66.99,60.29,46041,46040,OutofStock,Premium ($50-$100)
111,89243,LIQ BASED RTD,HEUBLEIN MARGARITA W/ CORAZON TEQ - 375ML,375ML,0,8.99,,,46040,OutofStock,Budget (<$20)
112,344373,AMERICAN RED,COOPER & THIEF RED - 750ML,750ML,132,29.99,,,46040,InStock,Mid-Range ($20-$50)
113,89023,STRAIGHT RYE WHISKEY,DOC SWINSON'S EXPLORATORY CASK FUNKY DRUMMER STRAIGHT RYE WHISKEY 106.4P LIMIT E - 750ML (1 Bottle),750ML,0,94.99,85.49,46041,46040,OutofStock,Premium ($50-$100)
114,89680,AMERICAN RED,SOUVERAIN CAB - 750ML,750ML,72,11.99,,,46040,InStock,Budget (<$20)
115,83524,AMERICAN RED,BAREFOOT CEL SANGRIA - 1.5L,1.5L,90,14.99,,,46040,InStock,Budget (<$20)
116,75973,AUSTRALIAN,YELLOW TAIL CAB/MER - 1.5L (1 Bottle),1.5L,612,13.99,11.99,46053,46040,InStock,Budget (<$20)
117,42472,LIQ BASED RTD,BUZZBALLZ COCKTAILS PEACHBALLZ - 200ML,200ML,2304,2.99,,,46040,InStock,Budget (<$20)
118,20109,IRISH WHISKEY,JAMESON IRISH WHISKEY - 1.75L,1.75L,1632,59.99,,,46040,InStock,Premium ($50-$100)
119,169161,NON-ALCOHOLIC WINE,ARIEL CHARD NON ALCOHOLIC - 750ML (1 Bottle),750ML,0,11.99,9.99,46053,46040,OutofStock,Budget (<$20)
120,17753,PRE-MIX COCKTAILS,JOSE CUERVO AUTHENTIC RASPBERRY COLADA MARG 1.75L,1.75L,0,14.99,,,46040,OutofStock,Budget (<$20)
121,75503,SINGLE MALT IRISH WHISKEY,TULLAMORE DEW XO RUM CASK FINISH - 750ML (1 Bottle),750ML,0,29.99,26.99,46041,46040,OutofStock,Mid-Range ($20-$50)
122,70592,IRISH WHISKEY,JAMESON BLACK BARREL - 750ML (1 Bottle),750ML,540,43.99,39.59,46041,46040,InStock,Mid-Range ($20-$50)
123,100023,FRANCE-OTHER,CH PARADIS-TERRE DES ANGES ROSE - 750ML,750ML,0,27.99,,,46040,OutofStock,Mid-Range ($20-$50)
124,28579,PALLETS-M,NOT YOUR FATHER'S ROOT BEER 4/6 NR - 12.0Z (6-Pack),6pk,2184,11.99,,,46040,InStock,Budget (<$20)
125,367704,ARGENTINA,FAMILIA ZUCCARDI UCO RED BLEND Q - 750ML,750ML,0,22.99,,,46040,OutofStock,Mid-Range ($20-$50)
126,297285,NON-ALCOHOLIC MIXERS,MASTER OF MIXES MOJITO 1.75L,1.75L,0,8.99,,,46040,OutofStock,Budget (<$20)
127,439037,ARGENTINA,LUCA MENDOZA MAL - 750ML,750ML,0,37.99,,,46040,OutofStock,Mid-Range ($20-$50)
128,83602,AMERICAN WHITE,EDNA VALLEY P/GRIG - 750ML,750ML,48,14.99,,,46040,InStock,Budget (<$20)
129,38857,TEQUILA,EL JIMADOR TEQUILA - RESPOSADO - 750ML (1 Bottle),750ML,1128,23.99,21.59,46041,46040,InStock,Mid-Range ($20-$50)
130,380340,SESSION RTD,SUN CRUISER ICED TEA VARIETY 3/8 12OZ CAN - 12.0Z (8-Pack),8pk,1128,18.99,,,46040,InStock,Budget (<$20)
131,358878,AMERICAN WHITE,CADE S/BLC - 750ML,750ML,0,56.99,,,46040,OutofStock,Premium ($50-$100)
132,84212,AMERICAN RED,SUTTER HOME CAB - 187ML,187ML,10224,2.99,,,46040,InStock,Budget (<$20)
133,166849,AMERICAN BLUSH,SUTTER HOME FRUIT INFUSION BERRY 6/1.5L,1.5L,0,14.99,,,46040,OutofStock,Budget (<$20)
134,84026,AMERICAN BLUSH,SUTTER HOME WH/ZIN - 750ML,750ML,900,9.99,,,46040,InStock,Budget (<$20)
135,247633,SPARKLING,HAMPTON WATER ROSE BUBBLY - 750ML,750ML,0,33.99,,,46040,OutofStock,Mid-Range ($20-$50)
136,89311,AMERICAN RED,MIRASSOU P/NOIR - 750ML,750ML,108,11.99,,,46040,InStock,Budget (<$20)
137,79740,VERMOUTH,CINZANO VERMOUTH ROSSO RED BLEND - 750ML,750ML,0,11.99,,,46040,OutofStock,Budget (<$20)
138,378004,AMERICAN RED,MATCHBOOK EST BOTTLED MALBEC - 750ML,750ML,0,19.99,,,46040,OutofStock,Budget (<$20)
139,574851,IMPORTED DESSERT WINE,ZOU PINEAPPLE WINE - 750ML,750ML,0,14.99,,,46040,OutofStock,Budget (<$20)
140,54294,AMERICAN WHITE,ROMAN CLARKE VIOGNIER - 750ML,750ML,0,22.99,,,46040,OutofStock,Mid-Range ($20-$50)
141,247132,NON-ALCOHOLIC WINE,MIONETTO ALC-REMOVED SPARK - 750ML (1 Bottle),750ML,120,18.99,14.99,46053,46040,InStock,Budget (<$20)
142,16347,DOMESTIC RUM,CLANDESTINO COFFEE 200ML,200ML,0,21.99,,,46040,OutofStock,Mid-Range ($20-$50)
143,241478,DOMESTIC LIQUOR SPECIALTY,99 SCHNAPPS BIRTHDAY BUCKET - 21PK/50ML (21-Pack),21pk,0,22.89,,,46040,OutofStock,Mid-Range ($20-$50)
144,88207,FRANCE-OTHER,DOM GALUVAL COQ VOLANT BLANC - 750ML,750ML,0,17.99,,,46040,OutofStock,Budget (<$20)
145,70060,STRAIGHT BOURBON WHISKEY,WILD TURKEY AMERICAN HONEY LIQ - 1.75L,1.75L,0,36.99,,,46040,OutofStock,Mid-Range ($20-$50)
146,367960,WINE CANS,CANPAGNE ROSE CAN - 355ML,355ML,0,5.99,,,46040,OutofStock,Budget (<$20)
147,247463,NON-ALCOHOLIC WINE,TOST SPARK WHITE NA - 750ML,750ML,0,9.99,,,46040,OutofStock,Budget (<$20)
148,92187,AMERICAN WHITE,SEA MONSTER TIDAL WAVE WHITE 750ML,750ML,0,19.99,,,46040,OutofStock,Budget (<$20)
149,351046,STRAIGHT BOURBON WHISKEY,UNCLE NEAREST 1856 750ML (1 Bottle),750ML,534,58.99,53.09,46041,46040,InStock,Premium ($50-$100)
150,117,STORE SUPPLIES,WHISKEY TASTING JOURNAL - BAG,BAG,200,4.99,,,46040,InStock,Budget (<$20)
151,51705,AMERICAN RED,EDNA VALLEY MER - 750ML,750ML,0,14.99,,,46040,OutofStock,Budget (<$20)
152,42477,LIQ BASED RTD,BUZZBALLZ COCKTAILS TEQUILA 'RITA - 200ML,200ML,2448,2.99,,,46040,InStock,Budget (<$20)
153,54124,SINGLE MALT SCOTCH,GLENMORANGIE 12YR - 750ml (1 Bottle),750ML,360,50.99,45.89,46041,46040,InStock,Premium ($50-$100)
154,367040,AMERICAN RED,MATTHEWS CLARET - 750ML,750ML,0,61.99,,,46040,OutofStock,Premium ($50-$100)
155,310331,AMERICAN RED,LA JOTA HOWELL MTN MER - 750ML,750ML,0,132.99,,,46040,OutofStock,Super-Premium ($100-$500)
156,350864,AMERICAN RED,J PHELPS NAPA CAB 14 - 750ML,750ML,0,112.99,,,46040,OutofStock,Super-Premium ($100-$500)
157,75078,AMERICAN WHITE,BERINGER FOUNDERS EST CHARD - 1.5L,1.5L,0,20.99,,,46040,OutofStock,Mid-Range ($20-$50)
158,237416,ITALIAN RED WINE,FARINA AMARONE DELLA VALP CLASS - 750ML,750ML,0,55.99,,,46040,OutofStock,Premium ($50-$100)
159,235324,AMERICAN RED,ANAKOTA HELENA MONTANA VYD K/V CAB 14 - 750ML,750ML,0,254.99,,,46040,OutofStock,Super-Premium ($100-$500)
160,102,STORE SUPPLIES,FLEX SEAL WINE STOPPER - BAG,BAG,1530,3.29,,,46040,InStock,Budget (<$20)
161,80091,AMERICAN WHITE,ALMADEN MOSCATO - 5L,5L,0,23.99,,,46040,OutofStock,Mid-Range ($20-$50)
162,166346,AMERICAN RED,GNARLY HEAD 1924 BLACK CABERNET SAUVIGNON - 750ML,750ML,588,12.99,,,46040,InStock,Budget (<$20)
163,77744,DOMESTIC CAN BEER,DEVILS BACKBONE 8 POINT AMERICAN IPA 4/6CN - 12.0Z (6-Pack),6pk,0,12.99,,,46040,OutofStock,Budget (<$20)
164,336363,AMERICAN RED,DUCKHORN CAB - 6L,6L,0,426.99,,,46040,OutofStock,Super-Premium ($100-$500)
165,318942,AMERICAN RED,ORIN SWIFT PALERMO - 750ML,750ML,0,62.99,,,46040,OutofStock,Premium ($50-$100)
166,45903,IMPORTED CORDIALS,DISARONNO AMARETTO 1.75L,1.75L,306,66.99,,,46040,InStock,Premium ($50-$100)
167,243999,AUSTRALIAN,HICKINBOTHAM REVIVALIST MERLOT - 750ML,750ML,0,96.99,,,46040,OutofStock,Premium ($50-$100)
168,120782,KOSHER,GOLAN HEIGHTS YARDEN GALILEE CAB - 750ML,750ML,0,64.99,,,46040,OutofStock,Premium ($50-$100)
169,350054,AMERICAN BLUSH,FIT VINE ROSE 750ML (1 Bottle),750ML,0,18.99,16.99,46053,46040,OutofStock,Budget (<$20)
170,19267,CHAMPAGNE,LOUIS ROEDERER CRISTAL 6/CS 750ML,750ML,0,472.99,,,46040,OutofStock,Super-Premium ($100-$500)
171,54457,IMPORTED CORDIALS,BAILEYS CHOCOLATE - 50ML,50ML,0,3.99,,,46040,OutofStock,Budget (<$20)
172,70258,IMPORTED VODKA,REYKA VODKA - 1.75L,1.75L,306,43.99,,,46040,InStock,Mid-Range ($20-$50)
173,237188,AMERICAN WHITE,FAR NIENTE CHARD 21/22 - 750ML,750ML,0,68.99,,,46040,OutofStock,Premium ($50-$100)
174,29696,IMPORTED VODKA,KETEL ONE VODKA - 50ML,50ML,0,2.69,,,46040,OutofStock,Budget (<$20)
175,380013,AMERICAN RED,MENDING WALL NAPA VALLEY CABERNET 2015 6/750ML,750ML,0,123.99,,,46040,OutofStock,Super-Premium ($100-$500)
176,52078,AMERICAN RED,J LOHR SEVEN OAKS CAB (SC) - 375ML,375ML,300,11.99,,,46040,InStock,Budget (<$20)
177,166814,MISCELLANEOUS IMPORTED WINE,STONE CUVEE PREMIUM DRY WHITE - 187ML,187ML,0,5.99,,,46040,OutofStock,Budget (<$20)
178,56782,DOMESTIC VODKA,PLATINUM 7X VODKA - 1.75L,1.75L,432,18.99,,,46040,InStock,Budget (<$20)
179,380623,BLENDED WHISKEY,DOGFISH HEAD LETS GET LOST WHISKEY 750ML (1 Bottle),750ML,0,54.99,49.49,46041,46040,OutofStock,Premium ($50-$100)
