RecordID,Code,Category,Description,Size,TotalInventory,Price,SalePrice,SaleEndDate,SnapshotDate,Availability,PricingTier
1091,2615,DOMESTIC BOTTLE BEER,HEAVY SEAS DOUBLE CANNON-NR - 12.0Z (6-Pack),6pk,2928,12.99,,,46044,InStock,Budget (<$20)
1092,76821,AMERICAN RED,BLACK BOX  MERLOT -3L,3L,348,21.99,,,46044,InStock,Mid-Range ($20-$50)
1093,15468,DOMESTIC CAN BEER,BEER FARM FRUITED SOUR 6/4 16OZ CAN - 16.0Z (4-Pack),4pk,0,18.99,,,46044,OutofStock,Budget (<$20)
1094,73555,AMERICAN BLUSH,BERINGER WH/ZIN - 1.5L,1.5L,180,17.99,,,46044,InStock,Budget (<$20)
1095,80318,AUSTRALIAN,19 CRIMES HARD CHARD - MUMMY - 750ML,750ML,168,12.99,,,46044,InStock,Budget (<$20)
1096,336865,AMERICAN RED,JOSH CELLARS LEGACY - 750ML,750ML,924,18.99,,,46044,InStock,Budget (<$20)
1097,82120,AMERICAN TABLE WINE,FRANZIA RED SANGRIA BIB - 5LTR,5LTR,24,20.99,,,46044,InStock,Mid-Range ($20-$50)
1098,49992,AMERICAN WHITE,CANYON ROAD CAL CHARD - 1.5L,1.5L,150,12.99,,,46044,InStock,Budget (<$20)
1099,384119,AMERICAN RED,CAROL SHELTON WILD THING ZIN - 750ML,750ML,0,22.99,,,46044,OutofStock,Mid-Range ($20-$50)
1100,18771,SESSION RTD,NUTRL VODKA SODA LEMONADE VARIETY RTD 3/8 CAN - 12.0Z (8-Pack),8pk,5784,18.99,,,46044,InStock,Budget (<$20)
1101,89938,AMERICAN RED,SUMMIT RED BLEND BIB - 3L,3L,0,24.99,,,46044,OutofStock,Mid-Range ($20-$50)
1102,10436,DOMESTIC CAN BEER,OSKAR BLUES DALES PALE ALE 4/6 CAN - 12.0Z (6-Pack),6pk,2928,13.99,,,46044,InStock,Budget (<$20)
1103,301314,AMERICAN WHITE,FRANK FAMILY CHARD - 750ML,750ML,0,36.99,,,46044,OutofStock,Mid-Range ($20-$50)
1104,17924,SESSION RTD,NAVY HILL TEQUILA SODA BLOOD ORANGE 6/4 CANS - 12.0Z (4-Pack),4pk,0,14.99,,,46044,OutofStock,Budget (<$20)
1105,71149,DOMESTIC LIQUOR SPECIALTY,STRANAHANS COLORADO WHISKEY - 750ML,750ML,0,54.99,,,46044,OutofStock,Premium ($50-$100)
1106,86975,AMERICAN RED,J LOHR LOS OSOS MER - 750ML,750ML,720,16.99,,,46044,InStock,Budget (<$20)
1107,84688,AMERICAN RED,BAREFOOT CEL SWEET RED - 750ML,750ML,144,7.99,,,46044,InStock,Budget (<$20)
1108,89283,NON-ALCOHOLIC MIXERS,BARE ZERO PROOF BLANCO RUM - 750ML,750ML,0,45.99,,,46044,OutofStock,Mid-Range ($20-$50)
1109,91172,TEQUILA,MILAGRO CRISTALINO ANEJO 750ML,750ML,0,59.99,,,46044,OutofStock,Premium ($50-$100)
1110,348420,FRANCE-OTHER,CH ROCHER CALON ST. EMILION - 750ML,750ML,0,23.99,,,46044,OutofStock,Mid-Range ($20-$50)
1111,50253,IMPORTED CORDIALS,SUNTORY MIDORI MELON - 750ML,750ML,144,23.99,,,46044,InStock,Mid-Range ($20-$50)
1112,246200,ITALIAN RED WINE,CORRADO MEINARDI BARBERA D'ALBA 750ML,750ML,0,24.99,,,46044,OutofStock,Mid-Range ($20-$50)
1113,84934,CHILE,CYT FRONTERA P/GRIG - 1.5L,1.5L,4146,10.99,,,46044,InStock,Budget (<$20)
