RecordID,Code,Category,Description,Size,TotalInventory,Price,SalePrice,SaleEndDate,SnapshotDate,Availability,PricingTier
34,171748,LIQ BASED RTD,COPPER CAN VARIETY PACK #2 3/8PK 12OZ CAN - 12.0Z (8-Pack),8pk,0,27.99,,,46043,OutofStock,Mid-Range ($20-$50)
35,73121,ITALIAN RED WINE,CENTINE TUSCANY RED - 750ML,750ML,0,15.99,,,46043,OutofStock,Budget (<$20)
36,42165,AMERICAN RED,14 HANDS CAB - 750ML (1 Bottle),750ML,708,15.99,9.99,46053,46043,InStock,Budget (<$20)
37,54324,STORE SUPPLIES,BARSMITH DEHYDRATED LIMES - 1.3OZ - 1.3Z,1.3Z,0,9.99,,,46043,OutofStock,Budget (<$20)
38,42600,AMERICAN RED,CSM INDIAN WELLS CAB - 750ML,750ML,576,20.99,,,46043,InStock,Mid-Range ($20-$50)
39,247768,WHITE BURGUNDY WINE,JOSEPH DROUHIN VAUDON CHABLIS - 750ML,750ML,0,39.99,,,46043,OutofStock,Mid-Range ($20-$50)
40,180158,DOMESTIC CAN BEER,SAM ADAMS WINTER WHITE ALE 2/12 CAN - 12.0Z (12-Pack),12pk,1056,21.99,,,46043,InStock,Mid-Range ($20-$50)
41,79405,SPARKLING,FREIXENET CORDON NEGRO EX DRY - 750ML,750ML,852,16.99,,,46043,InStock,Budget (<$20)
42,41000,AMERICAN WHITE,DUCKHORN N/V S/BLC - 750ML,750ML,888,29.99,,,46043,InStock,Mid-Range ($20-$50)
43,88818,LIQ BASED RTD,BUZZBALLZ BIGGIES WITCHES BREW - 1.75L,1.75L,0,16.99,,,46043,OutofStock,Budget (<$20)
44,83347,AMERICAN WHITE,BOTA BOX-P/GRIG(3/CS) - 3L,3L,969,21.99,,,46043,InStock,Mid-Range ($20-$50)
45,145837,FRANCE-OTHER,CH D'ESCLANS WHISPERING ANGEL 375ML,375ML,0,15.99,,,46043,OutofStock,Budget (<$20)
46,246243,TEQUILA,EL TORO TEQUILA GOLD - 1L,1L,0,13.99,,,46043,OutofStock,Budget (<$20)
47,380510,FRENCH WHITE WINE,CH DE CREZANCY SANCERRE BLANC - 750ML,750ML,0,34.99,,,46043,OutofStock,Mid-Range ($20-$50)
48,84721,AMERICAN WHITE,BERINGER CAL CHEN/BLC - 1.5L,1.5L,84,17.99,,,46043,InStock,Budget (<$20)
49,125261,SPANISH/PORTUGUESE,MARQUES DE CACERAS RIOJA ROSE - 750ML,750ML,0,13.99,,,46043,OutofStock,Budget (<$20)
50,63393,DOMESTIC BOTTLE BEER,BELLS TWO HEARTED ALE 4/6 NR - 12.0Z (6-Pack),6pk,1680,14.99,,,46043,InStock,Budget (<$20)
51,85618,AMERICAN WHITE,PETER VELLA CHARD BIB - 5LTR,5LTR,340,21.99,,,46043,InStock,Mid-Range ($20-$50)
52,241696,AMERICAN RED,THE PRISONER CAB - 750ML,750ML,84,52.99,,,46043,InStock,Premium ($50-$100)
53,380339,SESSION RTD,SUN CRUISER ICED TEA AND LEMONADE RTD 6/4 12OZ CAN - 12.0Z (4-Pack),4pk,1992,9.99,,,46043,InStock,Budget (<$20)
54,27120,IMPORTED SCOTCH,CLAN MACGREGOR SCOTCH - 1.75L,1.75L,144,22.99,,,46043,InStock,Mid-Range ($20-$50)
55,379464,SESSION RTD,DOGFISH HEAD TROPICAL BAR CART VARIETY 3/8 CAN - 12.0Z (8-Pack),8pk,3408,19.99,,,46043,InStock,Budget (<$20)
56,247447,RED BORDEAUX WINE,CH LAGRANGE 19 ST-JULIEN GR CRU CLASSE - 750ML,750ML,0,97.99,,,46043,OutofStock,Premium ($50-$100)
57,234798,AMERICAN RED,LA JOTA VYD HOWELL MTN CAB/FR - 750ML,750ML,0,193.99,,,46043,OutofStock,Super-Premium ($100-$500)
58,380336,AMERICAN RED,HUNDRED ACRE FORTUNATE SON THE DIPLOMAT 6/750ML,750ML,0,221.99,,,46043,OutofStock,Super-Premium ($100-$500)
59,96083,IMPORTED BOTTLE BEER,HEINEKEN 4/6 NR - 12.0Z (6-Pack),6pk,70536,10.99,,,46043,InStock,Budget (<$20)
60,87440,SPARKLING,ANDRE BRUT CHAMPAGNE - 750ML,750ML,936,9.99,,,46043,InStock,Budget (<$20)
61,29893,DOMESTIC BOTTLE BEER,EVOLUTION VARIETY 2/12 NR - 12.0Z (12-Pack),12pk,0,19.19,,,46043,OutofStock,Budget (<$20)
62,58319,AUSTRALIAN,YELLOW TAIL P/GRIG - 750ML,750ML,1716,7.99,,,46043,InStock,Budget (<$20)
63,241456,DOMESTIC LIQUOR SPECIALTY,99 SCHNAPPS GRAPE - 50ML,50ML,720,1.09,,,46043,InStock,Budget (<$20)
64,90908,TEQUILA,GRAN CORAMINO REPOSADO TEQUILA 375ML,375ML,0,22.99,,,46043,OutofStock,Mid-Range ($20-$50)
65,248077,SESSION RTD,SURFSIDE LEMONADE VARIETY PACK 3/8PK 12OZ CAN - 12.0Z (8-Pack),8pk,1200,17.99,,,46043,InStock,Budget (<$20)
66,15407,ITALIAN RED WINE,BANFI ROSA REGALE BRACHETTO 750ML,750ML,36,22.99,,,46043,InStock,Mid-Range ($20-$50)
67,380099,SESSION RTD,GREENALL'S GIN & SODA SICILIAN LEMON RTD 6/4 CANS - 12.0Z (4-Pack),4pk,0,13.99,,,46043,OutofStock,Budget (<$20)
68,380581,LIQ BASED RTD,BLOSSOM CINNAMON ESPRESSO MARTINI RTD 6/4 CANS - 12.0Z (4-Pack),4pk,0,17.99,,,46043,OutofStock,Budget (<$20)
69,85374,AMERICAN RED,DARK HORSE DOUBLE DOWN RED - 750ML,750ML,312,9.99,,,46043,InStock,Budget (<$20)
70,26637,DOMESTIC CAN BEER,DC BRAU PUBLIC PALE ALE 4/6 12Z CAN - 12.0Z (6-Pack),6pk,1464,10.99,,,46043,InStock,Budget (<$20)
71,70069,NON-ALCOHOLIC MIXERS,FINEST CALL MARGARITA - 1L,1L,708,5.99,,,46043,InStock,Budget (<$20)
72,91658,TEQUILA FLAVORS,1800 BLANCO TEQUILA 375ML,375ML,0,19.99,,,46043,OutofStock,Budget (<$20)
73,50750,IMPORTED GIN,HENDRICK'S GIN - 750ML,750ML,858,36.99,,,46043,InStock,Mid-Range ($20-$50)
74,91189,DOMESTIC CAN BEER,COORS 30PK CAN - 12.0Z,12.0Z,397,34.99,,,46043,InStock,Mid-Range ($20-$50)
75,50772,DOMESTIC CAN BEER,DOGFISH HEAD COVERED IN NUGGS 4/6 CN - 12.0Z (6-Pack),6pk,360,13.99,,,46043,InStock,Budget (<$20)
76,244012,LIQ BASED RTD,POST MERIDIEM MAI TAI - 24/100ML,100ML,192,4.99,,,46043,InStock,Budget (<$20)
77,335385,ITALIAN ROSE WINE,ROSCATO ROSE - 750ML,750ML,48,14.99,,,46043,InStock,Budget (<$20)
78,236348,AMERICAN RED,CAPRICCIO BUBBLY SANGRIA RED - 750ML,750ML,0,10.99,,,46043,OutofStock,Budget (<$20)
79,54521,SESSION RTD,LUCKY ONE LEMONADE -  BLUEBERRY  - 6X4PK-355ML- CAN (4-Pack),4pk,408,11.99,,,46043,InStock,Budget (<$20)
80,140813,KOSHER,BARKAN CLAS S/BLC - 750ML,750ML,168,14.99,,,46043,InStock,Budget (<$20)
81,89731,AMERICAN RED,LOLLI SWEET RED - 750ML,750ML,0,10.99,,,46043,OutofStock,Budget (<$20)
82,84107,AMERICAN RED,SUTTER HOME MER - 750ML,750ML,540,9.99,,,46043,InStock,Budget (<$20)
83,335260,ITALIAN RED WINE,STELLA ROSA BLK - 750ML,750ML,1284,13.99,,,46043,InStock,Budget (<$20)
84,84955,AUSTRALIAN,YELLOW TAIL SWEET RED - 1.5L (1 Bottle),1.5L,1320,13.99,11.99,46053,46043,InStock,Budget (<$20)
85,13844,DOMESTIC RUM FLAVORS,LYON RUM TRIO 375ML,375ML,0,54.99,,,46043,OutofStock,Premium ($50-$100)
86,42064,DOMESTIC CORDIALS,BOL'S TRIPLE SEC 42 PROOF - 1L,1L,132,9.99,,,46043,InStock,Budget (<$20)
87,574855,IMPORTED DESSERT WINE,ZOU STRAWBERRY WINE - 750ML,750ML,0,14.99,,,46043,OutofStock,Budget (<$20)
88,96679,IMPORTED BOTTLE BEER,GROLSCH LAGER 4/6 NR - 12.0Z (6-Pack),6pk,3144,10.99,,,46043,InStock,Budget (<$20)
89,22914,IMPORTED BOTTLE BEER,GUINNESS DRAFT BTL 2/12 11.2OZ - 11.2Z (12-Pack),12pk,0,20.6,,,46043,OutofStock,Mid-Range ($20-$50)
90,239604,STRAIGHT BOURBON WHISKEY,BASIL HAYDEN'S KY STRAIGHT BOURB WHISKEY - 1.75L,1.75L,0,80.99,,,46043,OutofStock,Premium ($50-$100)
91,37060,KOSHER,BARTENURA P/GRIG - 750ML,750ML,72,18.99,,,46043,InStock,Budget (<$20)
92,340013,ITALIAN RED WINE,COLIMORO MONT-ABRZ - 750ML,750ML,588,10.99,,,46043,InStock,Budget (<$20)
93,10001,IMPORTED RUM,RUM CHATA 100ML GO CHATA PACK,100ML,0,4,,,46043,OutofStock,Budget (<$20)
94,83770,AMERICAN RED,MADRIA SANGRIA - 1.5L,1.5L,294,12.99,,,46043,InStock,Budget (<$20)
95,62847,DOMESTIC VODKA,TITO'S HANDMADE VODKA - 1L,1L,6228,26.99,,,46043,InStock,Mid-Range ($20-$50)
96,170886,AMERICAN WHITE,FREEMARK ABBEY S/BLC 750ML,750ML,366,32.99,,,46043,InStock,Mid-Range ($20-$50)
97,333560,AMERICAN RED,BANSHEE MORDECAI RED - 750ML,750ML,0,24.99,,,46043,OutofStock,Mid-Range ($20-$50)
98,80882,AMERICAN RED,BOORDY CAB TERRAPIN - 750ML,750ML,108,17.99,,,46043,InStock,Budget (<$20)
99,91339,MISCELLANEOUS IMPORTED SPIRITS,EMPRESS 1908 INDIGO GIN 1.75L,1.75L,0,81.99,,,46043,OutofStock,Premium ($50-$100)
100,36783,MALT BASED SELTZER,BUD LIGHT SELTZER VARIETY PK  2/12 CAN - 12.0Z (12-Pack),12pk,696,21.99,,,46043,InStock,Mid-Range ($20-$50)
101,238580,ITALIAN WHITE WINE,SCACCIADIAVOLI MONTEFALCO GRECHETTO - 750ML,750ML,0,15.99,,,46043,OutofStock,Budget (<$20)
102,244092,AMERICAN RED,CHARLES KRUG NAPA CAB SAUV SLINSEN VYD - 750ML,750ML,0,147.99,,,46043,OutofStock,Super-Premium ($100-$500)
103,380936,SESSION RTD,BARTENURA PEACH BELLINI RTD 250ML 4PK CAN (4-Pack),4pk,0,18.99,,,46043,OutofStock,Budget (<$20)
104,243537,STRAIGHT BOURBON WHISKEY,MCAFEE'S BENCHMARK OLD NO 8 KY STRAIGHT BOURBON WHISKEY  - 1.75L,1.75L,174,24.99,,,46043,InStock,Mid-Range ($20-$50)
105,18486,DOMESTIC CAN BEER,BEER FARM BAY LIGHT LAGER 1/15PK CANS - 12.0Z,12.0Z,0,22.99,,,46043,OutofStock,Mid-Range ($20-$50)
106,46493,AMERICAN WHITE,GEYSER PEAK SAUVIGNON BLANC 750ML,750ML,216,10.99,,,46043,InStock,Budget (<$20)
107,10441,AMERICAN RED,LOVE NOIR P/NOIR - 750ML,750ML,0,13.99,,,46043,OutofStock,Budget (<$20)
108,65730,IMPORTED VODKA FLAVORS,ABSOLUT VODKA - CITRON - 50ML,50ML,2640,2.59,,,46043,InStock,Budget (<$20)
109,46223,IMPORTED CORDIALS,BITTER TRUTH ORANGE BITTERS - 200ML,200ML,0,27.99,,,46043,OutofStock,Mid-Range ($20-$50)
110,169789,SESSION RTD,MOM WATER SUSAN STRAWBERRY KIWI 6/4PK 355ML (4-Pack),4pk,0,11.99,,,46043,OutofStock,Budget (<$20)
111,69111,DOMESTIC CAN BEER,7 LOCKS GRUBBY THICKET 4/6 CANS - 12.0Z (6-Pack),6pk,0,15.99,,,46043,OutofStock,Budget (<$20)
112,377454,MISCELLANEOUS IMPORTED WINE,XXL STRAWBERRY/GRAPES MOSCATO - 750ML,750ML,264,13.99,,,46043,InStock,Budget (<$20)
113,171393,SPARKLING,MUMMS NAPA PRESTIGE BRUT 750ML,750ML,0,25.99,,,46043,OutofStock,Mid-Range ($20-$50)
114,232156,CHILE,ALCANCE VIGNO CARIGNAN - 750ML,750ML,0,48.99,,,46043,OutofStock,Mid-Range ($20-$50)
115,341007,SPANISH/PORTUGUESE,BODEGAS EGO FUERZA JUMILLA - 750ML,750ML,144,14.99,,,46043,InStock,Budget (<$20)
116,378983,AMERICAN RED,ANAKOTA HELENA DAKOTA VYD K/V CAB 19 - 750ML,750ML,0,254.99,,,46043,OutofStock,Super-Premium ($100-$500)
117,237320,WHITE BURGUNDY WINE,MEURGEY-CROSES MACON-UCHIZY VIN DE BOURG WHITE - 750ML,750ML,0,28.99,,,46043,OutofStock,Mid-Range ($20-$50)
118,18358,AMERICAN RED,COPPOLA DIRECT CUT SONOMA COAST CHARD 750ML,750ML,0,21.99,,,46043,OutofStock,Mid-Range ($20-$50)
119,237430,ITALIAN RED WINE,TERRA COSTANTINO DE AETNA ETNA ROSSO - 750ML,750ML,0,28.99,,,46043,OutofStock,Mid-Range ($20-$50)
120,34843,CHAMPAGNE,VEUVE CLICQUOT DEMI SEC - 750ML,750ML,0,69.99,,,46043,OutofStock,Premium ($50-$100)
121,171125,AMERICAN RED,LA CREMA SONOMA CAB 750ML,750ML,84,39.99,,,46043,InStock,Mid-Range ($20-$50)
122,342104,DOMESTIC VODKA,DEEP EDDY LEMON VODKA - 1.75L,1.75L,222,24.99,,,46043,InStock,Mid-Range ($20-$50)
123,65129,AMERICAN RED,RED DIAMOND CAB - 750ML,750ML,0,9.99,,,46043,OutofStock,Budget (<$20)
124,340865,RED BURGUNDY WINE,ALAIN DE LA TREILLE P/NOIR 14 - 750ML,750ML,180,13.99,,,46043,InStock,Budget (<$20)
125,248209,ITALIAN WHITE WINE,KOCJANCIC RADO MALVASIA 750ML,750ML,0,32.99,,,46043,OutofStock,Mid-Range ($20-$50)
126,89243,LIQ BASED RTD,HEUBLEIN MARGARITA W/ CORAZON TEQ - 375ML,375ML,0,8.99,,,46043,OutofStock,Budget (<$20)
127,342095,AMERICAN RED,SUTTER HOME SWEET RED - 750ML,750ML,456,9.99,,,46043,InStock,Budget (<$20)
128,344373,AMERICAN RED,COOPER & THIEF RED - 750ML,750ML,132,29.99,,,46043,InStock,Mid-Range ($20-$50)
129,432245,AMERICAN RED,NOBLE VINES 181 MERLOT - 750ML (1 Bottle),750ML,96,12.99,9.99,46053,46043,InStock,Budget (<$20)
130,89680,AMERICAN RED,SOUVERAIN CAB - 750ML,750ML,72,11.99,,,46043,InStock,Budget (<$20)
131,83524,AMERICAN RED,BAREFOOT CEL SANGRIA - 1.5L,1.5L,90,14.99,,,46043,InStock,Budget (<$20)
132,75973,AUSTRALIAN,YELLOW TAIL CAB/MER - 1.5L (1 Bottle),1.5L,612,13.99,11.99,46053,46043,InStock,Budget (<$20)
133,42472,LIQ BASED RTD,BUZZBALLZ COCKTAILS PEACHBALLZ - 200ML,200ML,2304,2.99,,,46043,InStock,Budget (<$20)
134,42145,DOMESTIC CORDIALS,MONTEZUMA - TRIPLE SEC 30P - 1L,1L,204,5.99,,,46043,InStock,Budget (<$20)
135,77861,MALT BASE COOLERS,TWISTED TEA PEACH 12/24OZ CAN - 24.0Z,24.0Z,129,35.88,,,46043,InStock,Mid-Range ($20-$50)
136,74829,AMERICAN RED,CAMBRIA JULIAS BENCHBREAK P/NOIR - 750ML,750ML,396,23.99,,,46043,InStock,Mid-Range ($20-$50)
137,72087,CHILE,CYT FRONTERA CAB/MER 750ML,750ML,6012,6.99,,,46043,InStock,Budget (<$20)
138,169161,NON-ALCOHOLIC WINE,ARIEL CHARD NON ALCOHOLIC - 750ML (1 Bottle),750ML,0,11.99,9.99,46053,46043,OutofStock,Budget (<$20)
139,17753,PRE-MIX COCKTAILS,JOSE CUERVO AUTHENTIC RASPBERRY COLADA MARG 1.75L,1.75L,0,14.99,,,46043,OutofStock,Budget (<$20)
140,69573,MALT BASED SELTZER,TRULY VARIETY 24PK LOOSE CANS - 12.0Z,12.0Z,367,37.99,,,46043,InStock,Mid-Range ($20-$50)
141,83413,AMERICAN WHITE,BONTERRA S/BLC - 750ML (1 Bottle),750ML,708,15.99,12.99,46053,46043,InStock,Budget (<$20)
142,100023,FRANCE-OTHER,CH PARADIS-TERRE DES ANGES ROSE - 750ML,750ML,0,27.99,,,46043,OutofStock,Mid-Range ($20-$50)
143,367704,ARGENTINA,FAMILIA ZUCCARDI UCO RED BLEND Q - 750ML,750ML,0,22.99,,,46043,OutofStock,Mid-Range ($20-$50)
144,297285,NON-ALCOHOLIC MIXERS,MASTER OF MIXES MOJITO 1.75L,1.75L,0,8.99,,,46043,OutofStock,Budget (<$20)
145,17000,AMERICAN RED,K JACKSON GRAND RES CAB - 750ML,750ML,420,31.99,,,46043,InStock,Mid-Range ($20-$50)
146,439037,ARGENTINA,LUCA MENDOZA MAL - 750ML,750ML,0,37.99,,,46043,OutofStock,Mid-Range ($20-$50)
147,83602,AMERICAN WHITE,EDNA VALLEY P/GRIG - 750ML,750ML,48,14.99,,,46043,InStock,Budget (<$20)
148,358878,AMERICAN WHITE,CADE S/BLC - 750ML,750ML,0,56.99,,,46043,OutofStock,Premium ($50-$100)
149,166849,AMERICAN BLUSH,SUTTER HOME FRUIT INFUSION BERRY 6/1.5L,1.5L,0,14.99,,,46043,OutofStock,Budget (<$20)
150,18228,LIQ BASED RTD,CUTWATER MANGO MARGARITA 6/4 CAN - 12.0Z (4-Pack),4pk,2400,12.99,,,46043,InStock,Budget (<$20)
151,247633,SPARKLING,HAMPTON WATER ROSE BUBBLY - 750ML,750ML,0,33.99,,,46043,OutofStock,Mid-Range ($20-$50)
152,89311,AMERICAN RED,MIRASSOU P/NOIR - 750ML,750ML,108,11.99,,,46043,InStock,Budget (<$20)
153,54506,SESSION RTD,HIGH NOON SUN SIPS PEACH ICED TEA - 6x4PK - 355ML (4-Pack),4pk,1680,11.99,,,46043,InStock,Budget (<$20)
154,311320,AMERICAN RED,BLACK BOX MER TETRA - 500ML,500ML,432,3.99,,,46043,InStock,Budget (<$20)
155,82171,AMERICAN RED,FRANZIA MERLOT - BIB - 5LTR,5LTR,188,24.99,,,46043,InStock,Mid-Range ($20-$50)
156,79740,VERMOUTH,CINZANO VERMOUTH ROSSO RED BLEND - 750ML,750ML,0,11.99,,,46043,OutofStock,Budget (<$20)
157,378004,AMERICAN RED,MATCHBOOK EST BOTTLED MALBEC - 750ML,750ML,0,19.99,,,46043,OutofStock,Budget (<$20)
158,574851,IMPORTED DESSERT WINE,ZOU PINEAPPLE WINE - 750ML,750ML,0,14.99,,,46043,OutofStock,Budget (<$20)
159,54294,AMERICAN WHITE,ROMAN CLARKE VIOGNIER - 750ML,750ML,0,22.99,,,46043,OutofStock,Mid-Range ($20-$50)
160,16347,DOMESTIC RUM,CLANDESTINO COFFEE 200ML,200ML,0,21.99,,,46043,OutofStock,Mid-Range ($20-$50)
161,27356,CIDERS,STRONGBOW GOLD CIDER 4/6 11.20Z NR - 11.2Z (6-Pack),6pk,3720,10.99,,,46043,InStock,Budget (<$20)
162,84731,AMERICAN WHITE,NOBLE VINES 242 S/BLANC - 750ML (1 Bottle),750ML,60,12.99,9.99,46053,46043,InStock,Budget (<$20)
163,44431,IMPORTED CORDIALS,APEROL 6/CS - 750ML,750ML,1578,26.99,,,46043,InStock,Mid-Range ($20-$50)
164,241478,DOMESTIC LIQUOR SPECIALTY,99 SCHNAPPS BIRTHDAY BUCKET - 21PK/50ML (21-Pack),21pk,0,22.89,,,46043,OutofStock,Mid-Range ($20-$50)
165,88207,FRANCE-OTHER,DOM GALUVAL COQ VOLANT BLANC - 750ML,750ML,0,17.99,,,46043,OutofStock,Budget (<$20)
166,341756,NEW ZEALAND,THE LITTLE SHEEP S/BLC - 750ML,750ML,120,17.99,,,46043,InStock,Budget (<$20)
167,17161,SESSION RTD,NUTRL BLACK CHERRY RTD 6/4 CAN - 12.0Z (4-Pack),4pk,5688,9.99,,,46043,InStock,Budget (<$20)
168,80853,PORT,FAIRBANKS PORT - 1.5L,1.5L,54,17.99,,,46043,InStock,Budget (<$20)
169,70060,STRAIGHT BOURBON WHISKEY,WILD TURKEY AMERICAN HONEY LIQ - 1.75L,1.75L,0,36.99,,,46043,OutofStock,Mid-Range ($20-$50)
170,63592,KOSHER,BARTENURA MALVASIA - 750ML,750ML,228,18.99,,,46043,InStock,Budget (<$20)
171,325510,DOMESTIC CORDIALS,RUM CHATA - 1.75L,1.75L,66,43.99,,,46043,InStock,Mid-Range ($20-$50)
172,35769,AMERICAN WHITE,SONOMA CUTRER RR CHARD 750ML,750ML,3744,27.99,,,46043,InStock,Mid-Range ($20-$50)
173,43966,TEQUILA,CORAZON AGAVE - BLANCO - 750ML,750ML,72,23.99,,,46043,InStock,Mid-Range ($20-$50)
174,83305,AMERICAN WHITE,K JACKSON VINT RES S/BLC - 750ML,750ML,2772,14.99,,,46043,InStock,Budget (<$20)
175,83531,AMERICAN BLUSH,BAREFOOT CEL PINK MOSCATO - 187ML,187ML,192,1.99,,,46043,InStock,Budget (<$20)
176,97314,IMPORTED BOTTLE BEER,DOS EQUIS AMBER 2/12 NR - 12.0Z (12-Pack),12pk,1416,18.29,,,46043,InStock,Budget (<$20)
177,427054,AMERICAN WHITE,MATCHBOOK MAX PACK CHARD 750ML,750ML,165,15.99,,,46043,InStock,Budget (<$20)
178,367960,WINE CANS,CANPAGNE ROSE CAN - 355ML,355ML,0,5.99,,,46043,OutofStock,Budget (<$20)
179,247463,NON-ALCOHOLIC WINE,TOST SPARK WHITE NA - 750ML,750ML,0,9.99,,,46043,OutofStock,Budget (<$20)
180,92187,AMERICAN WHITE,SEA MONSTER TIDAL WAVE WHITE 750ML,750ML,0,19.99,,,46043,OutofStock,Budget (<$20)
181,117,STORE SUPPLIES,WHISKEY TASTING JOURNAL - BAG,BAG,200,4.99,,,46043,InStock,Budget (<$20)
182,51705,AMERICAN RED,EDNA VALLEY MER - 750ML,750ML,0,14.99,,,46043,OutofStock,Budget (<$20)
183,42477,LIQ BASED RTD,BUZZBALLZ COCKTAILS TEQUILA 'RITA - 200ML,200ML,2448,2.99,,,46043,InStock,Budget (<$20)
