RecordID,Code,Category,Description,Size,TotalInventory,Price,SalePrice,SaleEndDate,SnapshotDate,Availability,PricingTier
22,171748,LIQ BASED RTD,COPPER CAN VARIETY PACK #2 3/8PK 12OZ CAN - 12.0Z (8-Pack),8pk,0,27.99,,,46041,OutofStock,Mid-Range ($20-$50)
23,46398,BLENDED WHISKEY,CROWN ROYAL - BLACK LBL - 750ML (1 Bottle),750ML,108,32.99,29.69,46041,46041,InStock,Mid-Range ($20-$50)
24,247768,WHITE BURGUNDY WINE,JOSEPH DROUHIN VAUDON CHABLIS - 750ML,750ML,0,39.99,,,46041,OutofStock,Mid-Range ($20-$50)
25,88818,LIQ BASED RTD,BUZZBALLZ BIGGIES WITCHES BREW - 1.75L,1.75L,0,16.99,,,46041,OutofStock,Budget (<$20)
26,73121,ITALIAN RED WINE,CENTINE TUSCANY RED - 750ML,750ML,0,15.99,,,46041,OutofStock,Budget (<$20)
27,380336,AMERICAN RED,HUNDRED ACRE FORTUNATE SON THE DIPLOMAT 6/750ML,750ML,0,221.99,,,46041,OutofStock,Super-Premium ($100-$500)
28,22914,IMPORTED BOTTLE BEER,GUINNESS DRAFT BTL 2/12 11.2OZ - 11.2Z (12-Pack),12pk,0,20.6,,,46041,OutofStock,Mid-Range ($20-$50)
29,145837,FRANCE-OTHER,CH D'ESCLANS WHISPERING ANGEL 375ML,375ML,0,15.99,,,46041,OutofStock,Budget (<$20)
30,10001,IMPORTED RUM,RUM CHATA 100ML GO CHATA PACK,100ML,0,4,,,46041,OutofStock,Budget (<$20)
31,54150,STRAIGHT BOURBON WHISKEY,YELLOWSTONE BOURBON - 4/3PK BTL GIFT PACK - 375ML (3-Pack),3pk,0,49.99,,,46041,OutofStock,Mid-Range ($20-$50)
32,373180,TEQUILA,TEQUILA ZARPADO BLANCO - 750ML (1 Bottle),750ML,72,19.99,17.99,46041,46041,InStock,Budget (<$20)
33,93211,DOMESTIC CAN BEER,SIERRA NEVADA CELEBRATION 4/6 CAN - 12.0Z (6-Pack),6pk,0,10.99,,,46041,OutofStock,Budget (<$20)
34,125261,SPANISH/PORTUGUESE,MARQUES DE CACERAS RIOJA ROSE - 750ML,750ML,0,13.99,,,46041,OutofStock,Budget (<$20)
35,88615,STRAIGHT BOURBON WHISKEY,JEFFERSON'S OLD RUM SINGLE CASK BRL #20 - 750ML (1 Bottle),750ML,0,76.99,69.29,46041,46041,OutofStock,Premium ($50-$100)
36,380581,LIQ BASED RTD,BLOSSOM CINNAMON ESPRESSO MARTINI RTD 6/4 CANS - 12.0Z (4-Pack),4pk,0,17.99,,,46041,OutofStock,Budget (<$20)
37,289610,TEQUILA,LUNAZUL TEQUILA - BLANCO - 1L,1L,0,26.99,,,46041,OutofStock,Mid-Range ($20-$50)
38,171911,STRAIGHT BOURBON WHISKEY,STONESTREET FOUNDERS EDITION BOURBON 750ML (1 Bottle),750ML,0,66.99,60.29,46041,46041,OutofStock,Premium ($50-$100)
39,29893,DOMESTIC BOTTLE BEER,EVOLUTION VARIETY 2/12 NR - 12.0Z (12-Pack),12pk,0,19.19,,,46041,OutofStock,Budget (<$20)
40,10441,AMERICAN RED,LOVE NOIR P/NOIR - 750ML,750ML,0,13.99,,,46041,OutofStock,Budget (<$20)
41,89023,STRAIGHT RYE WHISKEY,DOC SWINSON'S EXPLORATORY CASK FUNKY DRUMMER STRAIGHT RYE WHISKEY 106.4P LIMIT E - 750ML (1 Bottle),750ML,0,94.99,85.49,46041,46041,OutofStock,Premium ($50-$100)
42,90908,TEQUILA,GRAN CORAMINO REPOSADO TEQUILA 375ML,375ML,0,22.99,,,46041,OutofStock,Mid-Range ($20-$50)
43,169789,SESSION RTD,MOM WATER SUSAN STRAWBERRY KIWI 6/4PK 355ML (4-Pack),4pk,0,11.99,,,46041,OutofStock,Budget (<$20)
44,75503,SINGLE MALT IRISH WHISKEY,TULLAMORE DEW XO RUM CASK FINISH - 750ML (1 Bottle),750ML,0,29.99,26.99,46041,46041,OutofStock,Mid-Range ($20-$50)
45,380099,SESSION RTD,GREENALL'S GIN & SODA SICILIAN LEMON RTD 6/4 CANS - 12.0Z (4-Pack),4pk,0,13.99,,,46041,OutofStock,Budget (<$20)
46,166849,AMERICAN BLUSH,SUTTER HOME FRUIT INFUSION BERRY 6/1.5L,1.5L,0,14.99,,,46041,OutofStock,Budget (<$20)
47,351046,STRAIGHT BOURBON WHISKEY,UNCLE NEAREST 1856 750ML (1 Bottle),750ML,534,58.99,53.09,46041,46041,InStock,Premium ($50-$100)
48,91658,TEQUILA FLAVORS,1800 BLANCO TEQUILA 375ML,375ML,0,19.99,,,46041,OutofStock,Budget (<$20)
49,54124,SINGLE MALT SCOTCH,GLENMORANGIE 12YR - 750ml (1 Bottle),750ML,360,50.99,45.89,46041,46041,InStock,Premium ($50-$100)
50,380623,BLENDED WHISKEY,DOGFISH HEAD LETS GET LOST WHISKEY 750ML (1 Bottle),750ML,0,54.99,49.49,46041,46041,OutofStock,Premium ($50-$100)
51,84721,AMERICAN WHITE,BERINGER CAL CHEN/BLC - 1.5L,1.5L,84,17.99,,,46041,InStock,Budget (<$20)
52,46302,DOMESTIC VODKA FLAVORS,SMIRNOFF VODKA - VANILLA TW - 750ML (1 Bottle),750ML,0,13.99,12.59,46041,46041,OutofStock,Budget (<$20)
53,54145,STRAIGHT BOURBON WHISKEY,HEAVEN HILL BOTTLED IN BOND W/GLASS - 750ML (1 Bottle),750ML,0,45.99,41.39,46041,46041,OutofStock,Mid-Range ($20-$50)
54,236348,AMERICAN RED,CAPRICCIO BUBBLY SANGRIA RED - 750ML,750ML,0,10.99,,,46041,OutofStock,Budget (<$20)
55,46223,IMPORTED CORDIALS,BITTER TRUTH ORANGE BITTERS - 200ML,200ML,0,27.99,,,46041,OutofStock,Mid-Range ($20-$50)
56,89731,AMERICAN RED,LOLLI SWEET RED - 750ML,750ML,0,10.99,,,46041,OutofStock,Budget (<$20)
57,237148,SPANISH/PORTUGUESE,BERONIA RIOJA CRIANZA - 750ML,750ML,0,19.99,,,46041,OutofStock,Budget (<$20)
58,244092,AMERICAN RED,CHARLES KRUG NAPA CAB SAUV SLINSEN VYD - 750ML,750ML,0,147.99,,,46041,OutofStock,Super-Premium ($100-$500)
59,378983,AMERICAN RED,ANAKOTA HELENA DAKOTA VYD K/V CAB 19 - 750ML,750ML,0,254.99,,,46041,OutofStock,Super-Premium ($100-$500)
60,246243,TEQUILA,EL TORO TEQUILA GOLD - 1L,1L,0,13.99,,,46041,OutofStock,Budget (<$20)
61,380510,FRENCH WHITE WINE,CH DE CREZANCY SANCERRE BLANC - 750ML,750ML,0,34.99,,,46041,OutofStock,Mid-Range ($20-$50)
62,246396,DOMESTIC VODKA,DANGEROUS SUMMER SIGNATURE VODKA 750ML (1 Bottle),750ML,0,23.99,21.59,46041,46041,OutofStock,Mid-Range ($20-$50)
63,14673,DOMESTIC RUM,CLANDESTINO ALMOND PITORRO 750ML (1 Bottle),750ML,0,34.99,31.49,46041,46041,OutofStock,Mid-Range ($20-$50)
64,248089,AMERICAN RED,19 CRIMES CALI SMOOTH RED BLEND - 750ML,750ML,60,14.99,,,46041,InStock,Budget (<$20)
65,70701,NON-ALCOHOLIC MIXERS,MASTER OF MIXES MARGARITA-NA - 1.75L,1.75L,330,8.99,,,46041,InStock,Budget (<$20)
66,333560,AMERICAN RED,BANSHEE MORDECAI RED - 750ML,750ML,0,24.99,,,46041,OutofStock,Mid-Range ($20-$50)
67,14087,IMPORTED VODKA FLAVORS,GREY GOOSE VODKA - LE CITRON - 750ML (1 Bottle),750ML,198,33.99,27.99,46053,46041,InStock,Mid-Range ($20-$50)
68,13844,DOMESTIC RUM FLAVORS,LYON RUM TRIO 375ML,375ML,0,54.99,,,46041,OutofStock,Premium ($50-$100)
69,91339,MISCELLANEOUS IMPORTED SPIRITS,EMPRESS 1908 INDIGO GIN 1.75L,1.75L,0,81.99,,,46041,OutofStock,Premium ($50-$100)
70,79740,VERMOUTH,CINZANO VERMOUTH ROSSO RED BLEND - 750ML,750ML,0,11.99,,,46041,OutofStock,Budget (<$20)
71,238580,ITALIAN WHITE WINE,SCACCIADIAVOLI MONTEFALCO GRECHETTO - 750ML,750ML,0,15.99,,,46041,OutofStock,Budget (<$20)
72,320258,TEQUILA,TRES AGAVES REPOSADO TEQ - 750ML (1 Bottle),750ML,354,39.99,35.99,46041,46041,InStock,Mid-Range ($20-$50)
73,350054,AMERICAN BLUSH,FIT VINE ROSE 750ML (1 Bottle),750ML,0,18.99,16.99,46053,46041,OutofStock,Budget (<$20)
74,18486,DOMESTIC CAN BEER,BEER FARM BAY LIGHT LAGER 1/15PK CANS - 12.0Z,12.0Z,0,22.99,,,46041,OutofStock,Mid-Range ($20-$50)
75,18358,AMERICAN RED,COPPOLA DIRECT CUT SONOMA COAST CHARD 750ML,750ML,0,21.99,,,46041,OutofStock,Mid-Range ($20-$50)
76,297057,STRAIGHT RYE WHISKEY,PINHOOK BOURBON RYE FLAGSHIP - 750ML (1 Bottle),750ML,0,37.99,34.19,46041,46041,OutofStock,Mid-Range ($20-$50)
77,35920,IMPORTED VODKA,STOLICHNAYA VODKA 1.75L,1.75L,984,36.99,,,46041,InStock,Mid-Range ($20-$50)
78,48694,DOMESTIC VODKA FLAVORS,SMIRNOFF CITRUS TWIST - 750ML (1 Bottle),750ML,156,13.99,12.59,46041,46041,InStock,Budget (<$20)
79,12569,IMPORTED CORDIALS,GIFFARD BANANE DU BRESIL - 750ML (1 Bottle),750ML,0,46.99,42.29,46041,46041,OutofStock,Mid-Range ($20-$50)
80,54281,DOMESTIC LIQUOR SPECIALTY,TOBACCO BARN DISTILLERY - CASK STRENGTH - 750ML (1 Bottle),750ML,0,129.99,116.99,46041,46041,OutofStock,Super-Premium ($100-$500)
81,73308,STRAIGHT BOURBON WHISKEY,WIDOW JANE STRAIT BOURBON WHISKY - 750ML (1 Bottle),750ML,0,81.99,73.79,46041,46041,OutofStock,Premium ($50-$100)
82,69111,DOMESTIC CAN BEER,7 LOCKS GRUBBY THICKET 4/6 CANS - 12.0Z (6-Pack),6pk,0,15.99,,,46041,OutofStock,Budget (<$20)
83,367704,ARGENTINA,FAMILIA ZUCCARDI UCO RED BLEND Q - 750ML,750ML,0,22.99,,,46041,OutofStock,Mid-Range ($20-$50)
84,55077,IMPORTED CORDIALS,ALIZE RED PASSION - 750ML (1 Bottle),750ML,90,21.99,19.79,46041,46041,InStock,Mid-Range ($20-$50)
85,88866,TEQUILA,DOS ARMADILLOS REPOSADO SUPER PREM TEQ - 750ML (1 Bottle),750ML,0,107.99,97.19,46041,46041,OutofStock,Super-Premium ($100-$500)
86,171393,SPARKLING,MUMMS NAPA PRESTIGE BRUT 750ML,750ML,0,25.99,,,46041,OutofStock,Mid-Range ($20-$50)
87,232156,CHILE,ALCANCE VIGNO CARIGNAN - 750ML,750ML,0,48.99,,,46041,OutofStock,Mid-Range ($20-$50)
88,237320,WHITE BURGUNDY WINE,MEURGEY-CROSES MACON-UCHIZY VIN DE BOURG WHITE - 750ML,750ML,0,28.99,,,46041,OutofStock,Mid-Range ($20-$50)
89,100023,FRANCE-OTHER,CH PARADIS-TERRE DES ANGES ROSE - 750ML,750ML,0,27.99,,,46041,OutofStock,Mid-Range ($20-$50)
90,65129,AMERICAN RED,RED DIAMOND CAB - 750ML,750ML,0,9.99,,,46041,OutofStock,Budget (<$20)
91,237430,ITALIAN RED WINE,TERRA COSTANTINO DE AETNA ETNA ROSSO - 750ML,750ML,0,28.99,,,46041,OutofStock,Mid-Range ($20-$50)
92,80882,AMERICAN RED,BOORDY CAB TERRAPIN - 750ML,750ML,108,17.99,,,46041,InStock,Budget (<$20)
93,102,STORE SUPPLIES,FLEX SEAL WINE STOPPER - BAG,BAG,1530,3.29,,,46041,InStock,Budget (<$20)
94,381041,MISCELLANEOUS IMPORTED SPIRITS,ELEMENT IRISH WHISKEY FUSION R/1.0 6/700ML (1 Bottle),700ML,0,63.99,57.59,46041,46041,OutofStock,Premium ($50-$100)
95,34843,CHAMPAGNE,VEUVE CLICQUOT DEMI SEC - 750ML,750ML,0,69.99,,,46041,OutofStock,Premium ($50-$100)
96,89243,LIQ BASED RTD,HEUBLEIN MARGARITA W/ CORAZON TEQ - 375ML,375ML,0,8.99,,,46041,OutofStock,Budget (<$20)
97,171914,IMPORTED CORDIALS,KAHLUA DUNKIN CARAMEL SWIRL 750ML (1 Bottle),750ML,0,29.99,26.99,46041,46041,OutofStock,Mid-Range ($20-$50)
98,296906,TEQUILA,PATRON TEQUILA EXTRA ANEJO BX - 750ML (1 Bottle),750ML,0,74.99,67.49,46041,46041,OutofStock,Premium ($50-$100)
99,14184,IMPORTED RUM FLAVORS,SAILOR JERRY RUM - SPICED - 750ML (1 Bottle),750ML,156,18.99,17.09,46041,46041,InStock,Budget (<$20)
100,88207,FRANCE-OTHER,DOM GALUVAL COQ VOLANT BLANC - 750ML,750ML,0,17.99,,,46041,OutofStock,Budget (<$20)
101,241517,IMPORTED RUM FLAVORS,MALIBU STRAWBERRY - 750ML (1 Bottle),750ML,0,22.99,20.69,46041,46041,OutofStock,Mid-Range ($20-$50)
102,71652,IMPORTED CORDIALS,BAILEYS STRAWBERRY & CREAM - 750ML (1 Bottle),750ML,0,31.99,28.79,46041,46041,OutofStock,Mid-Range ($20-$50)
103,380624,BLENDED WHISKEY,DOGFISH HEAD ALTERNATE TAKES IV 750ML (1 Bottle),750ML,0,49.99,44.99,46041,46041,OutofStock,Mid-Range ($20-$50)
104,574751,DOMESTIC GIN,CONNIPTION KINSHIP GIN - 750ML (1 Bottle),750ML,0,34.99,31.49,46041,46041,OutofStock,Mid-Range ($20-$50)
105,18911,AMERICAN RED,WOODBRIDGE CABERNET BIB 3/3L,3L,0,21.99,,,46041,OutofStock,Mid-Range ($20-$50)
106,56626,TEQUILA,EL MAYOR TEQUILA - ANEJO - 750ML (1 Bottle),750ML,0,46.99,42.29,46041,46041,OutofStock,Mid-Range ($20-$50)
107,17753,PRE-MIX COCKTAILS,JOSE CUERVO AUTHENTIC RASPBERRY COLADA MARG 1.75L,1.75L,0,14.99,,,46041,OutofStock,Budget (<$20)
108,247063,LIQ BASED RTD,SUNSHINE PUNCH ORANGE CREME COCKTAIL - 750ML (1 Bottle),750ML,0,31.99,28.79,46041,46041,OutofStock,Mid-Range ($20-$50)
109,70324,DOMESTIC VODKA FLAVORS,NEW AMSTERDAM VODKA - MANGO - 1.75L,1.75L,84,21.99,,,46041,InStock,Mid-Range ($20-$50)
110,16362,DOMESTIC LIQUOR SPECIALTY,FORDHAM LEE SNICKERDOODLE CREAM LIQUEUR 750ML (1 Bottle),750ML,0,21.99,19.79,46041,46041,OutofStock,Mid-Range ($20-$50)
111,71754,RED BORDEAUX WINE,CH LAFITE ROTHCHILD '20 - 750ML,750ML,0,879.99,,,46041,OutofStock,Luxury ($500-$1000)
112,89985,STRAIGHT BOURBON WHISKEY,MILAM & GREENE VERY SMALL BATCH CHARRED FRENCH OAK BOURBON - 750ML (1 Bottle),750ML,0,87.99,79.19,46041,46041,OutofStock,Premium ($50-$100)
113,297285,NON-ALCOHOLIC MIXERS,MASTER OF MIXES MOJITO 1.75L,1.75L,0,8.99,,,46041,OutofStock,Budget (<$20)
114,439037,ARGENTINA,LUCA MENDOZA MAL - 750ML,750ML,0,37.99,,,46041,OutofStock,Mid-Range ($20-$50)
115,170770,TEQUILA,CAZCANES NO.7 REPOSADO - 750ML (1 Bottle),750ML,0,130.99,117.89,46041,46041,OutofStock,Super-Premium ($100-$500)
116,358878,AMERICAN WHITE,CADE S/BLC - 750ML,750ML,0,56.99,,,46041,OutofStock,Premium ($50-$100)
117,248112,IMPORTED RUM,COCONUT CARTEL BLANCO 750ML (1 Bottle),750ML,198,23.99,21.59,46041,46041,InStock,Mid-Range ($20-$50)
118,247633,SPARKLING,HAMPTON WATER ROSE BUBBLY - 750ML,750ML,0,33.99,,,46041,OutofStock,Mid-Range ($20-$50)
119,89378,BLENDED WHISKEY,THE CABINET BARREL PROOF BLEND OF STRAIGHT WHISKEYS AMER RYE/BOURB - 750ML (1 Bottle),750ML,0,126.99,114.29,46041,46041,OutofStock,Super-Premium ($100-$500)
120,52169,STRAIGHT BOURBON WHISKEY,REBEL YELL DIST COLLECTION - BARREL 11363- 113P- 750ML (1 Bottle),750ML,0,37.99,34.19,46041,46041,OutofStock,Mid-Range ($20-$50)
121,18963,DOMESTIC CAN BEER,DENIZENS HIKE THE ALPS: KELLERBIER 4/6 CANS - 12.0Z (6-Pack),6pk,624,11.9,,,46041,InStock,Budget (<$20)
122,54294,AMERICAN WHITE,ROMAN CLARKE VIOGNIER - 750ML,750ML,0,22.99,,,46041,OutofStock,Mid-Range ($20-$50)
123,16347,DOMESTIC RUM,CLANDESTINO COFFEE 200ML,200ML,0,21.99,,,46041,OutofStock,Mid-Range ($20-$50)
124,241478,DOMESTIC LIQUOR SPECIALTY,99 SCHNAPPS BIRTHDAY BUCKET - 21PK/50ML (21-Pack),21pk,0,22.89,,,46041,OutofStock,Mid-Range ($20-$50)
125,367040,AMERICAN RED,MATTHEWS CLARET - 750ML,750ML,0,61.99,,,46041,OutofStock,Premium ($50-$100)
126,310331,AMERICAN RED,LA JOTA HOWELL MTN MER - 750ML,750ML,0,132.99,,,46041,OutofStock,Super-Premium ($100-$500)
127,350462,DOMESTIC RUM,MR BOSTON SILVER RUM - 1LTR,1LTR,0,6.99,,,46041,OutofStock,Budget (<$20)
128,350864,AMERICAN RED,J PHELPS NAPA CAB 14 - 750ML,750ML,0,112.99,,,46041,OutofStock,Super-Premium ($100-$500)
129,235324,AMERICAN RED,ANAKOTA HELENA MONTANA VYD K/V CAB 14 - 750ML,750ML,0,254.99,,,46041,OutofStock,Super-Premium ($100-$500)
130,336363,AMERICAN RED,DUCKHORN CAB - 6L,6L,0,426.99,,,46041,OutofStock,Super-Premium ($100-$500)
131,318942,AMERICAN RED,ORIN SWIFT PALERMO - 750ML,750ML,0,62.99,,,46041,OutofStock,Premium ($50-$100)
132,367960,WINE CANS,CANPAGNE ROSE CAN - 355ML,355ML,0,5.99,,,46041,OutofStock,Budget (<$20)
133,247463,NON-ALCOHOLIC WINE,TOST SPARK WHITE NA - 750ML,750ML,0,9.99,,,46041,OutofStock,Budget (<$20)
134,81302,AMERICAN TABLE WINE,PETER VELLA CHABLIS BIB - 5L,5L,44,21.99,,,46041,InStock,Mid-Range ($20-$50)
135,35335,IMPORTED VODKA,STOLICHNAYA VODKA 750ML (1 Bottle),750ML,444,21.99,19.79,46041,46041,InStock,Mid-Range ($20-$50)
136,117,STORE SUPPLIES,WHISKEY TASTING JOURNAL - BAG,BAG,200,4.99,,,46041,InStock,Budget (<$20)
137,51705,AMERICAN RED,EDNA VALLEY MER - 750ML,750ML,0,14.99,,,46041,OutofStock,Budget (<$20)
138,574789,DOMESTIC GIN,CONNIPTION AMERICAN DRY GIN - 750ML (1 Bottle),750ML,0,32.99,29.69,46041,46041,OutofStock,Mid-Range ($20-$50)
139,17037,TEQUILA,1800 CUCUMBER JALAPENO TEQUILA 750ML (1 Bottle),750ML,0,32.99,29.69,46041,46041,OutofStock,Mid-Range ($20-$50)
140,42640,BLENDED WHISKEY,OLD ELK PORT CASK FINISH BLENDED STRAIGHT BOURB WHISKEY - 750ML (1 Bottle),750ML,0,107.99,97.19,46041,46041,OutofStock,Super-Premium ($100-$500)
141,325771,AMERICAN WHITE,AUSPICION CHARD - 750ML,750ML,156,13.99,,,46041,InStock,Budget (<$20)
142,89433,SINGLE MALT SCOTCH,BALLECHIN HIGHLAND S/M SCOTCH WHISKY 12YR OLOROSO CASK - 700ML (1 Bottle),700ML,0,239.99,215.99,46041,46041,OutofStock,Super-Premium ($100-$500)
143,75497,IMPORTED RUM,BACARDI RESERVA LIMITADA - 750ML (1 Bottle),750ML,0,96.99,87.29,46041,46041,OutofStock,Premium ($50-$100)
144,81637,AMERICAN BLUSH,ELOUAN ROSE 750ML (1 Bottle),750ML,300,18.99,15.99,46053,46041,InStock,Budget (<$20)
145,80091,AMERICAN WHITE,ALMADEN MOSCATO - 5L,5L,0,23.99,,,46041,OutofStock,Mid-Range ($20-$50)
146,237591,IRISH WHISKEY,PROPER NO.TWELVE 750ML (1 Bottle),750ML,0,23.99,21.59,46041,46041,OutofStock,Mid-Range ($20-$50)
147,48455,IMPORTED RUM,EL DORADO CASK 5YR        133338 - 750ML (1 Bottle),750ML,0,26.99,24.29,46041,46041,OutofStock,Mid-Range ($20-$50)
148,77744,DOMESTIC CAN BEER,DEVILS BACKBONE 8 POINT AMERICAN IPA 4/6CN - 12.0Z (6-Pack),6pk,0,12.99,,,46041,OutofStock,Budget (<$20)
149,87386,SPARKLING,KORBEL BRUT ROSE - 750ML,750ML,516,18.99,,,46041,InStock,Budget (<$20)
150,84517,AMERICAN WHITE,CHLOE CHARDONNAY - 750ML,750ML,540,13.99,,,46041,InStock,Budget (<$20)
151,18901,STRAIGHT BOURBON WHISKEY,TOBACCO BARN MD BOURBON CREAM 750ML (1 Bottle),750ML,0,33.99,30.59,46041,46041,OutofStock,Mid-Range ($20-$50)
152,54457,IMPORTED CORDIALS,BAILEYS CHOCOLATE - 50ML,50ML,0,3.99,,,46041,OutofStock,Budget (<$20)
153,243999,AUSTRALIAN,HICKINBOTHAM REVIVALIST MERLOT - 750ML,750ML,0,96.99,,,46041,OutofStock,Premium ($50-$100)
154,29696,IMPORTED VODKA,KETEL ONE VODKA - 50ML,50ML,0,2.69,,,46041,OutofStock,Budget (<$20)
155,166814,MISCELLANEOUS IMPORTED WINE,STONE CUVEE PREMIUM DRY WHITE - 187ML,187ML,0,5.99,,,46041,OutofStock,Budget (<$20)
156,54481,STRAIGHT BOURBON WHISKEY,CLYDE MAYS CASK STRENGTH SB - 5YR- BRL-611-750ML (1 Bottle),750ML,0,47.99,43.19,46041,46041,OutofStock,Mid-Range ($20-$50)
157,92187,AMERICAN WHITE,SEA MONSTER TIDAL WAVE WHITE 750ML,750ML,0,19.99,,,46041,OutofStock,Budget (<$20)
158,41964,STRAIGHT BOURBON WHISKEY,LEGENT STRAIGHT BOURBON WHISKEY - 750ML (1 Bottle),750ML,42,37.99,34.19,46041,46041,InStock,Mid-Range ($20-$50)
159,120782,KOSHER,GOLAN HEIGHTS YARDEN GALILEE CAB - 750ML,750ML,0,64.99,,,46041,OutofStock,Premium ($50-$100)
160,19267,CHAMPAGNE,LOUIS ROEDERER CRISTAL 6/CS 750ML,750ML,0,472.99,,,46041,OutofStock,Super-Premium ($100-$500)
161,237188,AMERICAN WHITE,FAR NIENTE CHARD 21/22 - 750ML,750ML,0,68.99,,,46041,OutofStock,Premium ($50-$100)
162,367522,GREEK,AVANTIS SAUVIGNON BLANC - 750ML,750ML,0,17.99,,,46041,OutofStock,Budget (<$20)
163,380013,AMERICAN RED,MENDING WALL NAPA VALLEY CABERNET 2015 6/750ML,750ML,0,123.99,,,46041,OutofStock,Super-Premium ($100-$500)
164,238976,AUSTRALIAN,HICKINBOTHAM BROOKS RD SHIRAZ - 750ML,750ML,0,82.99,,,46041,OutofStock,Premium ($50-$100)
165,243628,ITALIAN RED WINE,PERTINACE BARBARESCO NERVO - 750ML,750ML,0,76.99,,,46041,OutofStock,Premium ($50-$100)
166,239232,RED BURGUNDY WINE,DOM ARMELLE ET BERNARD RION VV VOSNE-ROM CUV DAME JULIETTE - 750ML,750ML,0,166.99,,,46041,OutofStock,Super-Premium ($100-$500)
167,26638,SOUR MASH WHISKEY,GEORGE DICKEL #12 SIGNATURE - 750ML (1 Bottle),750ML,0,28.99,26.09,46041,46041,OutofStock,Mid-Range ($20-$50)
168,88642,CANADIAN WHISKEY,CROWN ROYAL - PEACH - 50ML,50ML,0,2.79,,,46041,OutofStock,Budget (<$20)
169,73596,DOMESTIC VODKA FLAVORS,DEEP EDDY VODKA - HOLIDAY 4PK - 50ML (4-Pack),4pk,0,5.99,,,46041,OutofStock,Budget (<$20)
170,89810,DOMESTIC LIQUOR SPECIALTY,OLE SMOKY MOONSHINE KEY LIME CREAM - 750ML (1 Bottle),750ML,0,27.99,25.19,46041,46041,OutofStock,Mid-Range ($20-$50)
