RecordID,Code,Category,Description,Size,TotalInventory,Price,SalePrice,SaleEndDate,SnapshotDate,Availability,PricingTier
0,89270,DOMESTIC VODKA,PLATINUM 10X VODKA - 750ML,750ML,0,13.99,,,46033,OutofStock,Budget (<$20)
1,171911,STRAIGHT BOURBON WHISKEY,STONESTREET FOUNDERS EDITION BOURBON 750ML,750ML,0,66.99,,,46033,OutofStock,Premium ($50-$100)
2,72281,STRAIGHT RYE WHISKEY,ROSSVILLE UNION STRAIGHT RYE WHISKEY BARREL PROOF - 750ML,750ML,0,49.99,,,46033,OutofStock,Mid-Range ($20-$50)
3,171080,ITALIAN WHITE WINE,VILLARINI GRILLO 750ML,750ML,0,17.99,,,46033,OutofStock,Budget (<$20)
4,171381,TEQUILA,SIEMBRA ALTENO TEQUILA BLANCO 750ML,750ML,0,87.99,,,46033,OutofStock,Premium ($50-$100)
5,92377,TEQUILA FLAVORS,BLUE STAR BLANCO TEQUILA 750ML,750ML,0,34.99,,,46033,OutofStock,Mid-Range ($20-$50)
6,337217,AMERICAN RED,BELLE GLOSS LAS ALTURAS P/NOIR - 750ML,750ML,0,54.99,,,46033,OutofStock,Premium ($50-$100)
7,246443,TEQUILA,TEQUILA RIMARI BLANCO 750ML,750ML,0,46.99,,,46033,OutofStock,Mid-Range ($20-$50)
8,169796,DOMESTIC VODKA FLAVORS,WHIPSHOTS LIME INFUSED WHIPPED CREAM VODKA 200ML,200ML,0,13.99,,,46033,OutofStock,Budget (<$20)
9,92375,TEQUILA FLAVORS,BLUE STAR ANEJO TEQUILA 750ML,750ML,0,43.99,,,46033,OutofStock,Mid-Range ($20-$50)
10,91436,TEQUILA,MILAGRO ANEJO TEQUILA 375ML,375ML,0,21.99,,,46033,OutofStock,Mid-Range ($20-$50)
11,247293,SESSION RTD,BETTY BOOZE SPARK BOURBON W/ APPLE GINGER SOUR CHERRY 6/4PK - 355ML CN (4-Pack),4pk,0,12.99,,,46033,OutofStock,Budget (<$20)
12,247987,SPARKLING,CASTELLO DEL POGGIO PROSECCO - 750ML,750ML,0,12.99,,,46033,OutofStock,Budget (<$20)
13,345253,ARGENTINA,CATENA LUNLUNTA MALB - 750ML,750ML,0,27.99,,,46033,OutofStock,Mid-Range ($20-$50)
14,90937,TEQUILA,MAESTRO DOBEL DIAMANTE TEQUILA BARREL F1 750ML,750ML,0,47.99,,,46033,OutofStock,Mid-Range ($20-$50)
15,108995,AMERICAN WHITE,JUSTIN CHARDONNAY CENTRAL COAST - 750ML,750ML,0,19.99,,,46033,OutofStock,Budget (<$20)
16,246444,TEQUILA,TEQUILA RIMARI REPOSADO 750ML,750ML,0,56.99,,,46033,OutofStock,Premium ($50-$100)
17,246727,STRAIGHT BOURBON WHISKEY,FILIBUSTER CHARRED BARREL AGNI 750ML,750ML,0,72.99,,,46033,OutofStock,Premium ($50-$100)
18,166872,AMERICAN RED,BELLE GLOS PINOT NOIR DAIRYMAN VINEYARD 750ML,750ML,0,54.99,,,46033,OutofStock,Premium ($50-$100)
19,247447,RED BORDEAUX WINE,CH LAGRANGE 19 ST-JULIEN GR CRU CLASSE - 750ML,750ML,0,97.99,,,46033,OutofStock,Premium ($50-$100)
20,89071,BLENDED WHISKEY,FIREBALL WINDOW BOX CINNAMON WHISKY 4/12PK - 100ML (12-Pack),12pk,0,21.99,,,46033,OutofStock,Mid-Range ($20-$50)
21,189715,SPARKLING,BARON HERZOG CAL CHAMP - 750ML,750ML,0,12.99,,,46033,OutofStock,Budget (<$20)
22,171700,SESSION RTD,SEACRETS PEACH VODKA & SODA RTD 6/4PK 12OZ CAN - 12.0Z (4-Pack),4pk,0,17.99,,,46033,OutofStock,Budget (<$20)
23,69456,IRISH WHISKEY,THE SEXTON IRISH WHISKEY 750ML,750ML,0,33.99,,,46033,OutofStock,Mid-Range ($20-$50)
24,240820,CHILE,MIGUEL TORRES CORDILLERA DE LOS ANDES CARMN RESA ESP - 750ML,750ML,0,25.99,,,46033,OutofStock,Mid-Range ($20-$50)
25,234798,AMERICAN RED,LA JOTA VYD HOWELL MTN CAB/FR - 750ML,750ML,0,193.99,,,46033,OutofStock,Super-Premium ($100-$500)
26,37265,STRAIGHT BOURBON WHISKEY,WOODFORD RESERVE 90.4P - 750ML,750ML,0,32.99,,,46033,OutofStock,Mid-Range ($20-$50)
27,246729,STRAIGHT BOURBON WHISKEY,FILIBUSTER CHARRED BARREL PERSIAN GOLD 750ML,750ML,0,72.99,,,46033,OutofStock,Premium ($50-$100)
28,91440,TEQUILA,MILAGRO SILVER TEQUILA 375ML,375ML,0,14.99,,,46033,OutofStock,Budget (<$20)
29,43070,AMERICAN RED,FIRESTEED W/V P/NOIR - 750ML,750ML,0,24.99,,,46033,OutofStock,Mid-Range ($20-$50)
30,312776,ITALIAN WHITE WINE,ZONIN P/GRIG - 750ML,750ML,0,8.99,,,46033,OutofStock,Budget (<$20)
31,20116,MEAD (WINE),CLEAR SKIES GUAVA MAMA 6/4 12OZ CANS - 12.0Z (4-Pack),4pk,0,16.99,,,46033,OutofStock,Budget (<$20)
32,54121,IRISH WHISKEY,McCONNELL'S IRISH WHISKEY- SHERRY CASK - 750ML,750ML,0,38.99,,,46033,OutofStock,Mid-Range ($20-$50)
33,246728,STRAIGHT BOURBON WHISKEY,FILIBUSTER CHARRED BARREL KYOTO MIST 750ML,750ML,0,72.99,,,46033,OutofStock,Premium ($50-$100)
34,247291,SESSION RTD,BETTY BOOZE SPARK TEQUILA VARIETY PK 4/6PK - 355ML CN (6-Pack),6pk,0,19.99,,,46033,OutofStock,Budget (<$20)
35,70372,STRAIGHT BOURBON WHISKEY,RED STAG SPICED BOURBON - 750ML,750ML,0,19.99,,,46033,OutofStock,Budget (<$20)
36,42597,STORE SUPPLIES,WHISTLEPIG MAPLE SYRUP - 375ML,375ML,0,19.99,,,46033,OutofStock,Budget (<$20)
37,171748,LIQ BASED RTD,COPPER CAN VARIETY PACK #2 3/8PK 12OZ CAN - 12.0Z (8-Pack),8pk,0,27.99,,,46033,OutofStock,Mid-Range ($20-$50)
38,76569,SINGLE MALT SCOTCH,ARDBEG BLAAK- COMMITTEE RELEASE - 750ML,750ML,0,156.99,,,46033,OutofStock,Super-Premium ($100-$500)
39,351682,IMPORTED CORDIALS,NONINO AMARO QUINTESSENTIA - 750ML,750ML,0,56.99,,,46033,OutofStock,Premium ($50-$100)
40,247768,WHITE BURGUNDY WINE,JOSEPH DROUHIN VAUDON CHABLIS - 750ML,750ML,0,39.99,,,46033,OutofStock,Mid-Range ($20-$50)
41,380476,BLENDED WHISKEY,FUYU JAPANESE WHISKY 6 PK - 750ML,750ML,0,49.99,,,46033,OutofStock,Mid-Range ($20-$50)
42,88818,LIQ BASED RTD,BUZZBALLZ BIGGIES WITCHES BREW - 1.75L,1.75L,0,16.99,,,46033,OutofStock,Budget (<$20)
43,92373,TEQUILA FLAVORS,BLUE STAR REPOSADO TEQUILA 750ML,750ML,0,38.99,,,46033,OutofStock,Mid-Range ($20-$50)
44,73121,ITALIAN RED WINE,CENTINE TUSCANY RED - 750ML,750ML,0,15.99,,,46033,OutofStock,Budget (<$20)
45,380336,AMERICAN RED,HUNDRED ACRE FORTUNATE SON THE DIPLOMAT 6/750ML,750ML,0,221.99,,,46033,OutofStock,Super-Premium ($100-$500)
46,22914,IMPORTED BOTTLE BEER,GUINNESS DRAFT BTL 2/12 11.2OZ - 11.2Z (12-Pack),12pk,0,20.6,,,46033,OutofStock,Mid-Range ($20-$50)
47,88941,STRAIGHT BOURBON WHISKEY,WILLETT FAM EST 4YR SMALL BATCH STRAIGHT KY BOURBON WHISKEY - 750ML,750ML,0,74.99,,,46033,OutofStock,Premium ($50-$100)
48,324566,MISCELLANEOUS IMPORTED SPIRITS,ARAK KSARAK - 750ML,750ML,0,21.99,,,46033,OutofStock,Mid-Range ($20-$50)
49,145837,FRANCE-OTHER,CH D'ESCLANS WHISPERING ANGEL 375ML,375ML,0,15.99,,,46033,OutofStock,Budget (<$20)
50,72682,STRAIGHT BOURBON WHISKEY,REMUS HAND PICKED BARREL - 113.3P - BRL 276 - 750ML,750ML,0,49.99,,,46033,OutofStock,Mid-Range ($20-$50)
51,10001,IMPORTED RUM,RUM CHATA 100ML GO CHATA PACK,100ML,0,4,,,46033,OutofStock,Budget (<$20)
52,54150,STRAIGHT BOURBON WHISKEY,YELLOWSTONE BOURBON - 4/3PK BTL GIFT PACK - 375ML (3-Pack),3pk,0,49.99,,,46033,OutofStock,Mid-Range ($20-$50)
53,93211,DOMESTIC CAN BEER,SIERRA NEVADA CELEBRATION 4/6 CAN - 12.0Z (6-Pack),6pk,0,10.99,,,46033,OutofStock,Budget (<$20)
54,125261,SPANISH/PORTUGUESE,MARQUES DE CACERAS RIOJA ROSE - 750ML,750ML,0,13.99,,,46033,OutofStock,Budget (<$20)
55,30965,IMPORTED CAN BEER,MODELO ORO 2/12 CAN - 12.0Z (12-Pack),12pk,4608,16.99,,,46033,InStock,Budget (<$20)
56,320999,ARGENTINA,EL TRACTOR MAL - 750ML,750ML,120,10.99,,,46033,InStock,Budget (<$20)
57,84026,AMERICAN BLUSH,SUTTER HOME WH/ZIN - 750ML,750ML,984,9.99,,,46033,InStock,Budget (<$20)
58,380581,LIQ BASED RTD,BLOSSOM CINNAMON ESPRESSO MARTINI RTD 6/4 CANS - 12.0Z (4-Pack),4pk,0,17.99,,,46033,OutofStock,Budget (<$20)
59,171217,DOMESTIC CORDIALS,MCCLINTOCK SPICED PEAR LIQUEUR - 750ML,750ML,0,23.99,,,46033,OutofStock,Mid-Range ($20-$50)
60,289610,TEQUILA,LUNAZUL TEQUILA - BLANCO - 1L,1L,0,26.99,,,46033,OutofStock,Mid-Range ($20-$50)
61,29893,DOMESTIC BOTTLE BEER,EVOLUTION VARIETY 2/12 NR - 12.0Z (12-Pack),12pk,0,19.19,,,46033,OutofStock,Budget (<$20)
62,10441,AMERICAN RED,LOVE NOIR P/NOIR - 750ML,750ML,0,13.99,,,46033,OutofStock,Budget (<$20)
63,90908,TEQUILA,GRAN CORAMINO REPOSADO TEQUILA 375ML,375ML,0,22.99,,,46033,OutofStock,Mid-Range ($20-$50)
64,169789,SESSION RTD,MOM WATER SUSAN STRAWBERRY KIWI 6/4PK 355ML (4-Pack),4pk,0,11.99,,,46033,OutofStock,Budget (<$20)
65,242214,STRAIGHT RYE WHISKEY,NOBLE OAK RYE WHISKEY - 750ML,750ML,0,39.99,,,46033,OutofStock,Mid-Range ($20-$50)
66,380099,SESSION RTD,GREENALL'S GIN & SODA SICILIAN LEMON RTD 6/4 CANS - 12.0Z (4-Pack),4pk,0,13.99,,,46033,OutofStock,Budget (<$20)
67,166849,AMERICAN BLUSH,SUTTER HOME FRUIT INFUSION BERRY 6/1.5L,1.5L,0,14.99,,,46033,OutofStock,Budget (<$20)
68,54320,STRAIGHT BOURBON WHISKEY,OLD JOE DOUBLE OAK BOURBON - 750ML,750ML,0,54.99,,,46033,OutofStock,Premium ($50-$100)
69,91658,TEQUILA FLAVORS,1800 BLANCO TEQUILA 375ML,375ML,0,19.99,,,46033,OutofStock,Budget (<$20)
70,84721,AMERICAN WHITE,BERINGER CAL CHEN/BLC - 1.5L,1.5L,84,17.99,,,46033,InStock,Budget (<$20)
71,247549,TEQUILA,PANTALONES BLANCO TEQ ORG - 750ML,750ML,0,46.99,,,46033,OutofStock,Mid-Range ($20-$50)
72,245068,STRAIGHT RYE WHISKEY,UNCLE NEAREST RYE - 750ML,750ML,108,52.99,,,46033,InStock,Premium ($50-$100)
73,236348,AMERICAN RED,CAPRICCIO BUBBLY SANGRIA RED - 750ML,750ML,0,10.99,,,46033,OutofStock,Budget (<$20)
74,46223,IMPORTED CORDIALS,BITTER TRUTH ORANGE BITTERS - 200ML,200ML,0,27.99,,,46033,OutofStock,Mid-Range ($20-$50)
75,89042,SINGLE MALT IRISH WHISKEY,GLENDALOUGH 7YR IRISH SINGLE MALT WHISKEY - 750ML,750ML,0,87.99,,,46033,OutofStock,Premium ($50-$100)
76,89731,AMERICAN RED,LOLLI SWEET RED - 750ML,750ML,0,10.99,,,46033,OutofStock,Budget (<$20)
77,237148,SPANISH/PORTUGUESE,BERONIA RIOJA CRIANZA - 750ML,750ML,0,19.99,,,46033,OutofStock,Budget (<$20)
78,244092,AMERICAN RED,CHARLES KRUG NAPA CAB SAUV SLINSEN VYD - 750ML,750ML,0,147.99,,,46033,OutofStock,Super-Premium ($100-$500)
79,71854,STRAIGHT BOURBON WHISKEY,WILD TURKEY KENTUCKY SPIRIT - 750ML,750ML,0,53.99,,,46033,OutofStock,Premium ($50-$100)
80,180081,TEQUILA,TRES AGAVE REPOSADO BARREL 237- 750ML,750ML,0,39.99,,,46033,OutofStock,Mid-Range ($20-$50)
81,378983,AMERICAN RED,ANAKOTA HELENA DAKOTA VYD K/V CAB 19 - 750ML,750ML,0,254.99,,,46033,OutofStock,Super-Premium ($100-$500)
82,246243,TEQUILA,EL TORO TEQUILA GOLD - 1L,1L,0,13.99,,,46033,OutofStock,Budget (<$20)
83,380510,FRENCH WHITE WINE,CH DE CREZANCY SANCERRE BLANC - 750ML,750ML,0,34.99,,,46033,OutofStock,Mid-Range ($20-$50)
84,42064,DOMESTIC CORDIALS,BOL'S TRIPLE SEC 42 PROOF - 1L,1L,192,9.99,,,46033,InStock,Budget (<$20)
85,18431,DOMESTIC LIQUOR SPECIALTY,ROSIE CHEEKS PEACH COBBLER 750ML,750ML,0,25.99,,,46033,OutofStock,Mid-Range ($20-$50)
86,333560,AMERICAN RED,BANSHEE MORDECAI RED - 750ML,750ML,0,24.99,,,46033,OutofStock,Mid-Range ($20-$50)
87,54274,STRAIGHT RYE WHISKEY,FALLEN OAK RYE - 750ML,750ML,0,42.99,,,46033,OutofStock,Mid-Range ($20-$50)
88,13844,DOMESTIC RUM FLAVORS,LYON RUM TRIO 375ML,375ML,0,54.99,,,46033,OutofStock,Premium ($50-$100)
89,91339,MISCELLANEOUS IMPORTED SPIRITS,EMPRESS 1908 INDIGO GIN 1.75L,1.75L,0,81.99,,,46033,OutofStock,Premium ($50-$100)
90,79740,VERMOUTH,CINZANO VERMOUTH ROSSO RED BLEND - 750ML,750ML,0,11.99,,,46033,OutofStock,Budget (<$20)
91,54250,BLENDED WHISKEY,DRAGON DISTILLERY FIGZILLA - 750ML,750ML,0,29.99,,,46033,OutofStock,Mid-Range ($20-$50)
